obstereo	obEZ	obSMILES	obInChi	obInChiKey
2	0	O=C(OC(=O)CC(=O)NC(=O)[C@@H](O)C(=O)OC(=O)[C@@H](OC)C(=O)NC(=O)C)Nc1nc[nH]c1	InChI=1S/C16H17N5O12/c1-6(22)19-13(27)11(31-2)15(29)33-14(28)10(25)12(26)21-8(23)3-9(24)32-16(30)20-7-4-17-5-18-7/h4-5,10-11,25H,3H2,1-2H3,(H,17,18)(H,20,30)(H,19,22,27)(H,21,23,26)/t10-,11+/m1/s1	XSTNZKULSYQFOT-MNOVXSKESA-N
0	0	Clc1c(c(c(cc1)O)CCCCCC(=O)O)C(=O)O	InChI=1S/C13H15ClO5/c14-9-6-7-10(15)8(12(9)13(18)19)4-2-1-3-5-11(16)17/h6-7,15H,1-5H2,(H,16,17)(H,18,19)	VGXPLPQTBOYKFP-UHFFFAOYSA-N
0	0	O=C(O)c1cc(c2c3c(occ3)c3c(-n4c(C3)cc(c4)C)c2)ccc1	InChI=1S/C21H15NO3/c1-12-7-15-9-18-19(22(15)11-12)10-17(16-5-6-25-20(16)18)13-3-2-4-14(8-13)21(23)24/h2-8,10-11H,9H2,1H3,(H,23,24)	TUAFIEJSGRHRGC-UHFFFAOYSA-N
0	2	I/C=C/CC1=C(NC/C/1=C/COC)c1c2c(c(cc1OC)Br)c(O)cc(c2C(=O)O)O	InChI=1S/C22H21BrINO6/c1-30-7-5-11-10-25-21(12(11)4-3-6-24)19-16(31-2)8-13(23)17-14(26)9-15(27)18(20(17)19)22(28)29/h3,5-6,8-9,25-27H,4,7,10H2,1-2H3,(H,28,29)/b6-3+,11-5-	GVAXVJYPVORERG-NEIWRPEWSA-N
0	0	Brc1cc(C(=O)Nc2c(c(Cl)c3c(c2)ccc(c3)C)C(=O)OCC(=O)O)ccc1	InChI=1S/C21H15BrClNO5/c1-11-5-6-12-9-16(24-20(27)13-3-2-4-14(22)8-13)18(19(23)15(12)7-11)21(28)29-10-17(25)26/h2-9H,10H2,1H3,(H,24,27)(H,25,26)	KMIREJXOPIZGJK-UHFFFAOYSA-N
2	1	FC(F)(F)/C(=C\[C@](c1cc(OC)ccc1)(C(=O)O)C[C@@H](C(=O)c1c(OC)c2occc2cc1)C)/C	InChI=1S/C26H25F3O6/c1-15(21(30)20-9-8-17-10-11-35-22(17)23(20)34-4)13-25(24(31)32,14-16(2)26(27,28)29)18-6-5-7-19(12-18)33-3/h5-12,14-15H,13H2,1-4H3,(H,31,32)/b16-14-/t15-,25+/m0/s1	UWXZNWYYVKGWLK-JAASPTANSA-N
0	0	Clc1cc(NC(=O)c2c(OC)c(ccc2OC)Cc2c(O)nc(cc2c2ccccc2)O)ccc1	InChI=1S/C27H23ClN2O5/c1-34-22-12-11-17(25(35-2)24(22)27(33)29-19-10-6-9-18(28)14-19)13-21-20(15-23(31)30-26(21)32)16-7-4-3-5-8-16/h3-12,14-15H,13H2,1-2H3,(H,29,33)(H2,30,31,32)	ZATSIANLZSNQTD-UHFFFAOYSA-N
0	1	S(=O)(=O)(N/N=C(/O)\CC(=O)NC=O)Nc1c(c(C(=O)OCC)ccc1)CC	InChI=1S/C15H20N4O7S/c1-3-10-11(15(23)26-4-2)6-5-7-12(10)18-27(24,25)19-17-14(22)8-13(21)16-9-20/h5-7,9,18-19H,3-4,8H2,1-2H3,(H,17,22)(H,16,20,21)	FWYSGOAZGYFKEI-UHFFFAOYSA-N
0	0	O=C(O)c1[nH]c([n+](c1O)c1c(cc(c(c1)C)O)CCCc1ccccc1)O	InChI=1S/C20H20N2O5/c1-12-10-15(22-18(24)17(19(25)26)21-20(22)27)14(11-16(12)23)9-5-8-13-6-3-2-4-7-13/h2-4,6-7,10-11H,5,8-9H2,1H3,(H4,21,23,24,25,26,27)/p+1	SLSZPMWXCMYSEF-UHFFFAOYSA-O
0	0	Brc1c(O)c(c(cc1)CCCc1ccccc1)C(C(=O)O)(C(=O)O)C(=O)CC(=O)CCC	InChI=1S/C24H25BrO7/c1-2-7-17(26)14-19(27)24(22(29)30,23(31)32)20-16(12-13-18(25)21(20)28)11-6-10-15-8-4-3-5-9-15/h3-5,8-9,12-13,28H,2,6-7,10-11,14H2,1H3,(H,29,30)(H,31,32)	GAIOTBOVESGAIQ-UHFFFAOYSA-N
2	0	O=C(O)[C@@H]1c2c(c(ccc2CC=C1)CC)[C@H](OCC(=O)OCC)C	InChI=1S/C19H24O5/c1-4-13-9-10-14-7-6-8-15(19(21)22)18(14)17(13)12(3)24-11-16(20)23-5-2/h6,8-10,12,15H,4-5,7,11H2,1-3H3,(H,21,22)/t12-,15+/m1/s1	HZUJDZOOCRUAMD-DOMZBBRYSA-N
7	0	O=C(NCC(=O)O)[C@H]1[C@H](O)[C@@H]2[C@H]([C@@H]([C@@H]1O)CC)[C@@H](CCC2)C	InChI=1S/C16H27NO5/c1-3-9-12-8(2)5-4-6-10(12)15(21)13(14(9)20)16(22)17-7-11(18)19/h8-10,12-15,20-21H,3-7H2,1-2H3,(H,17,22)(H,18,19)/t8-,9+,10+,12+,13-,14+,15-/m1/s1	RDMKEQXDRXYSNG-XEBJWQRVSA-N
1	0	O=C(O)c1c(c2c(c(c1)c1cc3occ(c3cc1)C)CN[C@H]2O)C	InChI=1S/C19H17NO4/c1-9-8-24-16-5-11(3-4-12(9)16)14-6-13(19(22)23)10(2)17-15(14)7-20-18(17)21/h3-6,8,18,20-21H,7H2,1-2H3,(H,22,23)/t18-/m0/s1	DKNMYXFCTPAYDD-SFHVURJKSA-N
1	0	c1(c(cccc1)CC)C([C@H]1c2c(c(c(cc2)C)C(C)C)CC=C1)(C)C	InChI=1S/C25H32/c1-7-19-11-8-9-13-22(19)25(5,6)23-14-10-12-21-20(23)16-15-18(4)24(21)17(2)3/h8-11,13-17,23H,7,12H2,1-6H3/t23-/m1/s1	DQCSWZSHUHPLAW-HSZRJFAPSA-N
2	3	O=C(O)[C@@H](O)/C=C\C(=C(/C[C@@H](O)CC(=O)O)\CC)\C(=C/c1ccccc1)\CC(=O)O	InChI=1S/C22H26O8/c1-2-15(11-17(23)13-21(27)28)18(8-9-19(24)22(29)30)16(12-20(25)26)10-14-6-4-3-5-7-14/h3-10,17,19,23-24H,2,11-13H2,1H3,(H,25,26)(H,27,28)(H,29,30)/b9-8-,16-10-,18-15+/t17-,19+/m1/s1	RNZKJCVJLTYOCY-CKKJSSGNSA-N
0	0	S(=O)(=O)(NC(=O)NNC(=O)c1c(NC(=O)CO)cc(c(c1)O)O)c1c(C(=O)OC)cccc1	InChI=1S/C18H18N4O10S/c1-32-17(28)9-4-2-3-5-14(9)33(30,31)22-18(29)21-20-16(27)10-6-12(24)13(25)7-11(10)19-15(26)8-23/h2-7,23-25H,8H2,1H3,(H,19,26)(H,20,27)(H2,21,22,29)	LMEFZMDXLULVMI-UHFFFAOYSA-N
1	0	O=C(O)c1c(OCC(=O)OC(=O)CC[C@@H](O)CC)cc2c(c1C)ccc(c2)CCC	InChI=1S/C23H28O7/c1-4-6-15-7-9-18-14(3)22(23(27)28)19(12-16(18)11-15)29-13-21(26)30-20(25)10-8-17(24)5-2/h7,9,11-12,17,24H,4-6,8,10,13H2,1-3H3,(H,27,28)/t17-/m0/s1	IGZUVFYEURBDSZ-KRWDZBQOSA-N
1	1	O(/C(=C\1/CC=CCC1)/C1=CCc2c([C@@H]1CC)[nH]cn2)CCc1cc(O)c(cc1)C	InChI=1S/C25H30N2O2/c1-3-20-21(11-12-22-24(20)27-16-26-22)25(19-7-5-4-6-8-19)29-14-13-18-10-9-17(2)23(28)15-18/h4-5,9-11,15-16,20,28H,3,6-8,12-14H2,1-2H3,(H,26,27)/b25-19-/t20-/m1/s1	QYJHUAKQAUGPJT-TTWQBBKJSA-N
1	1	O=C(O)/C=C\[C@H](c1nc(cc(c1)CCC(=O)O)C)CC(=O)O	InChI=1S/C15H17NO6/c1-9-6-10(2-4-13(17)18)7-12(16-9)11(8-15(21)22)3-5-14(19)20/h3,5-7,11H,2,4,8H2,1H3,(H,17,18)(H,19,20)(H,21,22)/b5-3-/t11-/m0/s1	HFLLUEKXOINRKA-MZBZXASESA-N
0	1	Cl/C(=C/CCc1c(O)cc(c(c1)C(=O)O)O)/SC(=O)CCc1ccccc1	InChI=1S/C20H19ClO5S/c21-18(27-19(24)10-9-13-5-2-1-3-6-13)8-4-7-14-11-15(20(25)26)17(23)12-16(14)22/h1-3,5-6,8,11-12,22-23H,4,7,9-10H2,(H,25,26)/b18-8-	TVDZUERCOKYURR-LSCVHKIXSA-N
0	0	O(c1c2c(cc(c1CC)CC)cccc2)c1ccccc1	InChI=1S/C20H20O/c1-3-15-14-16-10-8-9-13-19(16)20(18(15)4-2)21-17-11-6-5-7-12-17/h5-14H,3-4H2,1-2H3	DFCQGXOLEQOPLK-UHFFFAOYSA-N
2	1	Oc1nc2c(cc1)c(cc1c2cc([nH]1)C#N)/C=C(/[C@H]1[C@H](O)CC=CC1)\CC(C)C	InChI=1S/C24H25N3O2/c1-14(2)9-15(18-5-3-4-6-22(18)28)10-16-11-21-20(12-17(13-25)26-21)24-19(16)7-8-23(29)27-24/h3-4,7-8,10-12,14,18,22,26,28H,5-6,9H2,1-2H3,(H,27,29)/b15-10+/t18-,22+/m0/s1	OHLKYDVAXVUTPE-MPBOFQORSA-N
0	0	O=C(O)c1cc(OC)c(c(c1)CC(=O)O)Oc1c(c2c(cc1)cc(cc2)O)C(C(=O)O)C(=O)O	InChI=1S/C23H18O11/c1-33-16-8-12(21(27)28)6-11(9-17(25)26)20(16)34-15-5-2-10-7-13(24)3-4-14(10)18(15)19(22(29)30)23(31)32/h2-8,19,24H,9H2,1H3,(H,25,26)(H,27,28)(H,29,30)(H,31,32)	CFIMZCLHNBECKD-UHFFFAOYSA-N
2	1	Clc1c2c(ccc1/C=C(\C(=O)OC(=O)NC(=O)[C@@H](N)C(=O)C(C)(C)C)/[C@@H](O)CC)cccc2	InChI=1S/C24H27ClN2O6/c1-5-17(28)16(12-14-11-10-13-8-6-7-9-15(13)18(14)25)22(31)33-23(32)27-21(30)19(26)20(29)24(2,3)4/h6-12,17,19,28H,5,26H2,1-4H3,(H,27,30,32)/b16-12-/t17-,19-/m0/s1	LRHWTWWIDFYOGZ-BQZPAYMASA-N
0	0	O=C(O)c1c(OC)c(OC)c(c(c1NC(=O)CCCCC)OC(=O)CCC)c1c(ccc(c1)O)C	InChI=1S/C26H33NO8/c1-6-8-9-11-18(29)27-22-21(26(31)32)25(34-5)24(33-4)20(23(22)35-19(30)10-7-2)17-14-16(28)13-12-15(17)3/h12-14,28H,6-11H2,1-5H3,(H,27,29)(H,31,32)	WPWMVIYARRLZAT-UHFFFAOYSA-N
0	0	O=C(O)c1c2c(O)c(OCCC(=C)C(=O)O)ccc2oc1	InChI=1S/C14H12O7/c1-7(13(16)17)4-5-20-10-3-2-9-11(12(10)15)8(6-21-9)14(18)19/h2-3,6,15H,1,4-5H2,(H,16,17)(H,18,19)	CUVRNWQQDBHMJT-UHFFFAOYSA-N
0	0	Brc1cc(c(cc1)COc1c(O)cccc1C(=O)O)CC	InChI=1S/C16H15BrO4/c1-2-10-8-12(17)7-6-11(10)9-21-15-13(16(19)20)4-3-5-14(15)18/h3-8,18H,2,9H2,1H3,(H,19,20)	AJELJZCQMMKNEY-UHFFFAOYSA-N
0	0	Clc1c(O)c(S(=O)(=O)NC(=O)CCC)c(cc1O)CC	InChI=1S/C12H16ClNO5S/c1-3-5-9(16)14-20(18,19)12-7(4-2)6-8(15)10(13)11(12)17/h6,15,17H,3-5H2,1-2H3,(H,14,16)	DOWRSSYICVJQAS-UHFFFAOYSA-N
1	1	O=C(O/N=C/N)CC(=O)[C@@H](c1c(O)ccc(c1)OC)CCC[n+]1c(O)[nH]c2c1cccc2OC	InChI=1S/C23H26N4O7/c1-32-14-8-9-18(28)16(11-14)15(19(29)12-21(30)34-25-13-24)5-4-10-27-17-6-3-7-20(33-2)22(17)26-23(27)31/h3,6-9,11,13,15H,4-5,10,12H2,1-2H3,(H4,24,25,26,28,31)/p+1/t15-/m1/s1	IKJNEGVDKQSBMZ-OAHLLOKOSA-O
0	0	O=C(OC(=O)c1oc(cc1)CCO)c1c2c(cc(c1C)C(=O)O)cccc2	InChI=1S/C20H16O7/c1-11-15(18(22)23)10-12-4-2-3-5-14(12)17(11)20(25)27-19(24)16-7-6-13(26-16)8-9-21/h2-7,10,21H,8-9H2,1H3,(H,22,23)	PMIHJDZVKIXPRW-UHFFFAOYSA-N
0	0	Clc1c2c(OCC)c3c(c(c2ccc1O)OC)c(Cl)cc(c3CCC(=O)O)O	InChI=1S/C20H18Cl2O6/c1-3-28-20-15-9(5-7-14(25)26)13(24)8-11(21)17(15)19(27-2)10-4-6-12(23)18(22)16(10)20/h4,6,8,23-24H,3,5,7H2,1-2H3,(H,25,26)	PVJCOARNMMXWAW-UHFFFAOYSA-N
0	0	S(=O)(=O)(O)c1c(Nc2cc(OC)ccc2)c(cc(c1)C(=O)c1c(C(=O)O)ccc(c1)CC(=O)O)C=O	InChI=1S/C24H19NO10S/c1-35-17-4-2-3-16(11-17)25-22-15(12-26)9-14(10-20(22)36(32,33)34)23(29)19-7-13(8-21(27)28)5-6-18(19)24(30)31/h2-7,9-12,25H,8H2,1H3,(H,27,28)(H,30,31)(H,32,33,34)	YRDKQAZIDOEHCG-UHFFFAOYSA-N
1	0	FC(F)(c1ccccc1)C1=Cc2c3[C@@H](C1)C(=CCc3cc(c2)C(=O)O)O	InChI=1S/C21H16F2O3/c22-21(23,15-4-2-1-3-5-15)16-10-13-9-14(20(25)26)8-12-6-7-18(24)17(11-16)19(12)13/h1-5,7-10,17,24H,6,11H2,(H,25,26)/t17-/m0/s1	AUDRBPJNGIOWOY-KRWDZBQOSA-N
2	0	O=C(N)[C@@H]1[C@H](CCCC1)CCOc1c2c(O)ccc(c2ccc1)O	InChI=1S/C19H23NO4/c20-19(23)13-5-2-1-4-12(13)10-11-24-17-7-3-6-14-15(21)8-9-16(22)18(14)17/h3,6-9,12-13,21-22H,1-2,4-5,10-11H2,(H2,20,23)/t12-,13+/m1/s1	GIQJMXPQDJVMJO-OLZOCXBDSA-N
1	0	Clc1c(O)c(N)c(c(c1)Cl)Cn1c(NC(=O)[C@@H](C(=O)OC(=O)NC(=O)CC)C(=O)O)ccc1	InChI=1S/C19H18Cl2N4O8/c1-2-12(26)24-19(32)33-18(31)13(17(29)30)16(28)23-11-4-3-5-25(11)7-8-9(20)6-10(21)15(27)14(8)22/h3-6,13,27H,2,7,22H2,1H3,(H,23,28)(H,29,30)(H,24,26,32)/t13-/m1/s1	XXVNRNNXRVMFKI-CYBMUJFWSA-N
0	0	s1c2c3c(NC(=O)NOC)c(C(=O)O)ccc3c(cc2cc1)F	InChI=1S/C15H11FN2O4S/c1-22-18-15(21)17-12-9(14(19)20)3-2-8-10(16)6-7-4-5-23-13(7)11(8)12/h2-6H,1H3,(H,19,20)(H2,17,18,21)	NTEDCFFGYYLPNA-UHFFFAOYSA-N
0	0	Clc1c(OC)cc(cc1C(=O)NC(=O)C(=O)Nc1c(S(=O)(=O)O)cccc1)NC(=O)NCC	InChI=1S/C19H19ClN4O8S/c1-3-21-19(28)22-10-8-11(15(20)13(9-10)32-2)16(25)24-18(27)17(26)23-12-6-4-5-7-14(12)33(29,30)31/h4-9H,3H2,1-2H3,(H,23,26)(H2,21,22,28)(H,24,25,27)(H,29,30,31)	UJEFOYMMPVTIMM-UHFFFAOYSA-N
1	0	O=C(O)CCCc1c2c(ccc(c2[C@H](N)CC=C)NC)ccc1	InChI=1S/C19H24N2O2/c1-3-6-15(20)19-16(21-2)12-11-14-8-4-7-13(18(14)19)9-5-10-17(22)23/h3-4,7-8,11-12,15,21H,1,5-6,9-10,20H2,2H3,(H,22,23)/t15-/m1/s1	SODHZCOKDJWOEN-OAHLLOKOSA-N
0	3	S(=O)(=O)(NC(=O)/C(=C/C(=O)/C=C(/O)\c1ccccc1)/C(=O)/C=C\CC(=O)O)N	InChI=1S/C17H16N2O8S/c18-28(26,27)19-17(25)13(14(21)7-4-8-16(23)24)9-12(20)10-15(22)11-5-2-1-3-6-11/h1-7,9-10,22H,8H2,(H,19,25)(H,23,24)(H2,18,26,27)/b7-4-,13-9+,15-10+	PVPHJZWWJZWEAH-WWJNDHMGSA-N
1	0	Clc1cc(c2c(c1)CC=C1[C@@H]2NC=C1)C(=O)OC(=O)N	InChI=1S/C14H11ClN2O3/c15-9-5-8-2-1-7-3-4-17-12(7)11(8)10(6-9)13(18)20-14(16)19/h1,3-6,12,17H,2H2,(H2,16,19)/t12-/m0/s1	GMJQJOFAXKKSOV-LBPRGKRZSA-N
1	0	O=C1C(=CC(=O)C=C1)Nc1c(O)c(c(cc1)[C@@H](O)Cc1c(O)c([nH]c1)O)CNC(=O)CC(=O)O	InChI=1S/C22H21N3O9/c26-11-1-4-16(27)15(6-11)25-14-3-2-12(17(28)5-10-8-24-22(34)20(10)32)13(21(14)33)9-23-18(29)7-19(30)31/h1-4,6,8,17,24-25,28,32-34H,5,7,9H2,(H,23,29)(H,30,31)/t17-/m0/s1	KKPLFDZCPUHWEJ-KRWDZBQOSA-N
2	0	O1Cc2c(C1)cc1c(c2[C@H](c2ccccc2)[C@H](O)C=C)cccc1	InChI=1S/C22H20O2/c1-2-20(23)21(15-8-4-3-5-9-15)22-18-11-7-6-10-16(18)12-17-13-24-14-19(17)22/h2-12,20-21,23H,1,13-14H2/t20-,21-/m1/s1	TWYBBMRASKCIKG-NHCUHLMSSA-N
0	0	O=C(O)CCc1cc(O)c2c(c1)c(O)c(cc2O)O	InChI=1S/C13H12O6/c14-8-4-6(1-2-11(17)18)3-7-12(8)9(15)5-10(16)13(7)19/h3-5,14-16,19H,1-2H2,(H,17,18)	UERAZWPABYFCRO-UHFFFAOYSA-N
0	0	Clc1c2c(c3nc(cc(c3c(c2)C)CC)C)c(c(c1)C(=O)O)CC(=O)O	InChI=1S/C20H18ClNO4/c1-4-11-6-10(3)22-19-17(11)9(2)5-14-15(21)7-13(20(25)26)12(18(14)19)8-16(23)24/h5-7H,4,8H2,1-3H3,(H,23,24)(H,25,26)	FCIVRBRRNCRSOU-UHFFFAOYSA-N
3	0	O=C(O)[C@H]1c2c(c(cnc2)C[C@@H](C(=O)OC(=O)CC(C)C)C)CC(=C1)[C@@H](O)NCC	InChI=1S/C22H30N2O6/c1-5-24-20(26)14-8-16-15(10-23-11-18(16)17(9-14)21(27)28)7-13(4)22(29)30-19(25)6-12(2)3/h9-13,17,20,24,26H,5-8H2,1-4H3,(H,27,28)/t13-,17+,20+/m0/s1	XFQVCMNATWQNBE-WSXQUGQNSA-N
0	0	Clc1c(Oc2c3c(c(F)c(cc3)O)ccc2)c(O)ccc1	InChI=1S/C16H10ClFO3/c17-11-4-2-5-13(20)16(11)21-14-6-1-3-10-9(14)7-8-12(19)15(10)18/h1-8,19-20H	SIKNKXAXOGEBFQ-UHFFFAOYSA-N
1	0	O=C(O)c1cc(ccc1)CC[C@@H](Oc1c(C(=O)N)ccc(c1)OC)C(=O)O	InChI=1S/C19H19NO7/c1-26-13-6-7-14(17(20)21)16(10-13)27-15(19(24)25)8-5-11-3-2-4-12(9-11)18(22)23/h2-4,6-7,9-10,15H,5,8H2,1H3,(H2,20,21)(H,22,23)(H,24,25)/t15-/m1/s1	QFQNXEKGRBLDTN-OAHLLOKOSA-N
0	0	O=C(NC(=O)CCCc1c(O)c2c(cc1)[nH]cc2O)c1c(OC)cccc1	InChI=1S/C20H20N2O5/c1-27-16-7-3-2-6-13(16)20(26)22-17(24)8-4-5-12-9-10-14-18(19(12)25)15(23)11-21-14/h2-3,6-7,9-11,21,23,25H,4-5,8H2,1H3,(H,22,24,26)	MNBWCTQHXVSPLP-UHFFFAOYSA-N
1	1	O=C(OC/C(=C(\[C@@H](OC)c1nc(cc(c1)CCO)C)/CCN)/C)C	InChI=1S/C18H28N2O4/c1-12(11-24-14(3)22)16(5-7-19)18(23-4)17-10-15(6-8-21)9-13(2)20-17/h9-10,18,21H,5-8,11,19H2,1-4H3/b16-12-/t18-/m1/s1	RVBVPMSZLHZBBL-XSVZSIDJSA-N
0	0	O=C(OC(=O)CCCC)c1c2c(cccc2oc1)C	InChI=1S/C15H16O4/c1-3-4-8-13(16)19-15(17)11-9-18-12-7-5-6-10(2)14(11)12/h5-7,9H,3-4,8H2,1-2H3	PPLZTJGYZRRUNO-UHFFFAOYSA-N
1	1	O=C(NC(=O)[C@@H](/[N+](=C(\O)/CC(=O)O)/CC(=O)O)COC)c1nc[nH]c1	InChI=1S/C13H16N4O8/c1-25-5-8(13(24)16-12(23)7-3-14-6-15-7)17(4-11(21)22)9(18)2-10(19)20/h3,6,8H,2,4-5H2,1H3,(H4,14,15,16,19,20,21,22,23,24)/p+1/t8-/m0/s1	VXLHOKUNAVQHNB-QMMMGPOBSA-O
0	2	Clc1c2c(c(cc(c2)COCC)CC/C(=C/C=C/C#N)/CCC(=O)O)cc(c1)C(=O)O	InChI=1S/C24H24ClNO5/c1-2-31-15-17-11-18(8-6-16(5-3-4-10-26)7-9-23(27)28)20-13-19(24(29)30)14-22(25)21(20)12-17/h3-5,11-14H,2,6-9,15H2,1H3,(H,27,28)(H,29,30)/b4-3+,16-5-	GYQQBSGKJNYUGO-MJPUSMOISA-N
0	0	Clc1c(O)cc2c(c1)c(O)c(cc2Cl)c1n(c2c(cccc2)COC(=O)CC)c(nc1O)O	InChI=1S/C23H18Cl2N2O6/c1-2-19(29)33-10-11-5-3-4-6-17(11)27-20(22(31)26-23(27)32)14-8-15(24)12-9-18(28)16(25)7-13(12)21(14)30/h3-9,28,30-31H,2,10H2,1H3,(H,26,32)	IZCFLSHSESZBCQ-UHFFFAOYSA-N
1	0	O=C(O)c1c(OCC)c2c(cc1)[nH]cc2[C@@H](C(=O)Oc1c(O)cccc1)C(=O)O	InChI=1S/C20H17NO8/c1-2-28-17-10(18(23)24)7-8-12-15(17)11(9-21-12)16(19(25)26)20(27)29-14-6-4-3-5-13(14)22/h3-9,16,21-22H,2H2,1H3,(H,23,24)(H,25,26)/t16-/m1/s1	IUGBCKNBWMQNNK-MRXNPFEDSA-N
2	1	O=C(O)C1=NC2=C[C@H](c3c([C@@H]2C(=C1O)/C(=C/C)/C)c(c(cc3)O)C(=O)O)COC	InChI=1S/C21H21NO7/c1-4-9(2)14-16-12(22-18(19(14)24)21(27)28)7-10(8-29-3)11-5-6-13(23)17(15(11)16)20(25)26/h4-7,10,16,23-24H,8H2,1-3H3,(H,25,26)(H,27,28)/b9-4+/t10-,16-/m0/s1	FTAWXUWNHLLOBK-YQJCEITGSA-N
1	0	O(c1c2c(c(cc1[C@H](O)c1c(C#N)ccc(c1)C(C)(C)C)O)c(O)ccc2)C	InChI=1S/C23H23NO4/c1-23(2,3)14-9-8-13(12-24)16(10-14)21(27)17-11-19(26)20-15(22(17)28-4)6-5-7-18(20)25/h5-11,21,25-27H,1-4H3/t21-/m1/s1	WHKKVQKMVHZFLP-OAQYLSRUSA-N
1	1	Fc1c(OC)c(O)c(cc1C(=O)C[C@H](OC)/C=C\C=C)NC(=O)C	InChI=1S/C17H20FNO5/c1-5-6-7-11(23-3)8-14(21)12-9-13(19-10(2)20)16(22)17(24-4)15(12)18/h5-7,9,11,22H,1,8H2,2-4H3,(H,19,20)/b7-6-/t11-/m1/s1	RERRXGAPFMGHDZ-JMEBYUIHSA-N
1	0	O([C@@H]1c2c3c(C(=C1)C)cccc3c(cc2N)C)C	InChI=1S/C16H17NO/c1-9-7-13(17)16-14(18-3)8-10(2)12-6-4-5-11(9)15(12)16/h4-8,14H,17H2,1-3H3/t14-/m0/s1	KWAIQKRSWDJFAF-AWEZNQCLSA-N
0	0	S(=O)(=O)(NC(=O)CC(=O)CCCCC)c1c(O)cncc1O	InChI=1S/C13H18N2O6S/c1-2-3-4-5-9(16)6-12(19)15-22(20,21)13-10(17)7-14-8-11(13)18/h7-8,17-18H,2-6H2,1H3,(H,15,19)	LOCFMRWKFCBMBL-UHFFFAOYSA-N
0	1	Clc1c(cc2c(c1)cc(c(c2)OC)OC)/C=C(\O)/CCO	InChI=1S/C16H17ClO4/c1-20-15-8-10-5-12(6-13(19)3-4-18)14(17)7-11(10)9-16(15)21-2/h5-9,18-19H,3-4H2,1-2H3/b13-6-	HNLBBJGXEBUNBP-MLPAPPSSSA-N
0	0	O=C(Oc1c(O)cccc1C)c1cc2c(cc1)c1c(cc2)CC=C(C1)O	InChI=1S/C22H18O4/c1-13-3-2-4-20(24)21(13)26-22(25)16-8-10-18-15(11-16)6-5-14-7-9-17(23)12-19(14)18/h2-6,8-11,23-24H,7,12H2,1H3	MOIAYRGFARRINW-UHFFFAOYSA-N
2	0	O=C(O)c1cc(ccc1)[C@@H](c1c(c2c(cc1CC(=O)O)cccc2)[C@H](N)C(=O)O)CC	InChI=1S/C24H23NO6/c1-2-17(13-7-5-8-15(10-13)23(28)29)20-16(12-19(26)27)11-14-6-3-4-9-18(14)21(20)22(25)24(30)31/h3-11,17,22H,2,12,25H2,1H3,(H,26,27)(H,28,29)(H,30,31)/t17-,22-/m0/s1	PUFWGVXWVPZFDM-JTSKRJEESA-N
0	0	Clc1cc2c3c(c(cc2cc1)c1c(O)cccc1)cc(cc3)O	InChI=1S/C20H13ClO2/c21-13-6-5-12-9-18(16-3-1-2-4-20(16)23)19-11-14(22)7-8-15(19)17(12)10-13/h1-11,22-23H	AUMKEKFIJYSAAN-UHFFFAOYSA-N
0	0	O=C(N)c1c(c(c2c(C(=O)c3ccccc3)ccc3c2c2c(o3)c(O)ncc2)ccc1)C(O)(C)C	InChI=1S/C28H22N2O5/c1-28(2,34)23-16(9-6-10-19(23)26(29)32)21-17(24(31)15-7-4-3-5-8-15)11-12-20-22(21)18-13-14-30-27(33)25(18)35-20/h3-14,34H,1-2H3,(H2,29,32)(H,30,33)	VPUFGQCRTRHCRU-UHFFFAOYSA-N
0	2	O=C(OC(=O)N/C=C/C=C(/O)\c1ccccc1)NC(=O)c1c(c(ccc1)C)CCC	InChI=1S/C23H24N2O5/c1-3-9-18-16(2)10-7-13-19(18)21(27)25-23(29)30-22(28)24-15-8-14-20(26)17-11-5-4-6-12-17/h4-8,10-15,26H,3,9H2,1-2H3,(H,24,28)(H,25,27,29)/b15-8+,20-14+	FPNZSUXYBCLFAU-SYMICLGLSA-N
2	1	O=C1C(=CC(=O)[C@@H]2C1=C[C@H](O)c1c2cccc1)C(=O)/N=C(/O)\CC(=O)OCC	InChI=1S/C20H17NO7/c1-2-28-17(25)9-16(24)21-20(27)13-8-15(23)18-11-6-4-3-5-10(11)14(22)7-12(18)19(13)26/h3-8,14,18,22H,2,9H2,1H3,(H,21,24,27)/t14-,18-/m0/s1	UVKRJLLMYUDBQK-KSSFIOAISA-N
0	1	O=C(O)c1c(N(c2c(cccc2)C/C=C\CCCC(=O)O)C(=O)CC)c(ccc1)CO	InChI=1S/C24H27NO6/c1-2-21(27)25(23-18(16-26)12-9-13-19(23)24(30)31)20-14-8-7-11-17(20)10-5-3-4-6-15-22(28)29/h3,5,7-9,11-14,26H,2,4,6,10,15-16H2,1H3,(H,28,29)(H,30,31)/b5-3-	FHWYHDFTAPVIOS-HYXAFXHYSA-N
1	4	Cl/C(=C\1/CC=C[C@@H](C1)O)/C(=C\C/C(=C\C=C\C(=O)O)/OC)/C	InChI=1S/C17H21ClO4/c1-12(17(18)13-5-3-6-14(19)11-13)9-10-15(22-2)7-4-8-16(20)21/h3-4,6-9,14,19H,5,10-11H2,1-2H3,(H,20,21)/b8-4+,12-9-,15-7+,17-13-/t14-/m0/s1	VNEGPWVUGHBFDR-CTNOACJASA-N
