tetra	ez	rdSMILES	rdInChI	rdInChIKey
1	1	Cc1c(C(=O)O)cc(-c2ccc3c(C)coc3c2)c2c1[C@H](O)NC2	InChI=1S/C19H17NO4/c1-9-8-24-16-5-11(3-4-12(9)16)14-6-13(19(22)23)10(2)17-15(14)7-20-18(17)21/h3-6,8,18,20-21H,7H2,1-2H3,(H,22,23)/t18-/m0/s1	DKNMYXFCTPAYDD-SFHVURJKSA-N
1	1	CCc1ccccc1C(C)(C)[C@@H]1C=CCc2c1ccc(C)c2C(C)C	InChI=1S/C25H32/c1-7-19-11-8-9-13-22(19)25(5,6)23-14-10-12-21-20(23)16-15-18(4)24(21)17(2)3/h8-11,13-17,23H,7,12H2,1-6H3/t23-/m1/s1	DQCSWZSHUHPLAW-HSZRJFAPSA-N
2	5	CC/C(C[C@@H](O)CC(=O)O)=C(/C=C\[C@H](O)C(=O)O)C(=C/c1ccccc1)\CC(=O)O	InChI=1S/C22H26O8/c1-2-15(11-17(23)13-21(27)28)18(8-9-19(24)22(29)30)16(12-20(25)26)10-14-6-4-3-5-7-14/h3-10,17,19,23-24H,2,11-13H2,1H3,(H,25,26)(H,27,28)(H,29,30)/b9-8-,16-10-,18-15+/t17-,19+/m1/s1	RNZKJCVJLTYOCY-CKKJSSGNSA-N
0	0	COC(=O)c1ccccc1S(=O)(=O)NC(=O)NNC(=O)c1cc(O)c(O)cc1NC(=O)CO	InChI=1S/C18H18N4O10S/c1-32-17(28)9-4-2-3-5-14(9)33(30,31)22-18(29)21-20-16(27)10-6-12(24)13(25)7-11(10)19-15(26)8-23/h2-7,23-25H,8H2,1H3,(H,19,26)(H,20,27)(H2,21,22,29)	LMEFZMDXLULVMI-UHFFFAOYSA-N
1	1	CCCc1ccc2c(C)c(C(=O)O)c(OCC(=O)OC(=O)CC[C@@H](O)CC)cc2c1	InChI=1S/C23H28O7/c1-4-6-15-7-9-18-14(3)22(23(27)28)19(12-16(18)11-15)29-13-21(26)30-20(25)10-8-17(24)5-2/h7,9,11-12,17,24H,4-6,8,10,13H2,1-3H3,(H,27,28)/t17-/m0/s1	IGZUVFYEURBDSZ-KRWDZBQOSA-N
1	2	CC[C@@H]1C(/C(OCCc2ccc(C)c(O)c2)=C2\CC=CCC2)=CCc2nc[nH]c21	InChI=1S/C25H30N2O2/c1-3-20-21(11-12-22-24(20)27-16-26-22)25(19-7-5-4-6-8-19)29-14-13-18-10-9-17(2)23(28)15-18/h4-5,9-11,15-16,20,28H,3,6-8,12-14H2,1-2H3,(H,26,27)/b25-19-/t20-/m1/s1	QYJHUAKQAUGPJT-TTWQBBKJSA-N
1	2	Cc1cc(CCC(=O)O)cc([C@@H](/C=C\C(=O)O)CC(=O)O)n1	InChI=1S/C15H17NO6/c1-9-6-10(2-4-13(17)18)7-12(16-9)11(8-15(21)22)3-5-14(19)20/h3,5-7,11H,2,4,8H2,1H3,(H,17,18)(H,19,20)(H,21,22)/b5-3-/t11-/m0/s1	HFLLUEKXOINRKA-MZBZXASESA-N
0	1	O=C(CCc1ccccc1)S/C(Cl)=C\CCc1cc(C(=O)O)c(O)cc1O	InChI=1S/C20H19ClO5S/c21-18(27-19(24)10-9-13-5-2-1-3-6-13)8-4-7-14-11-15(20(25)26)17(23)12-16(14)22/h1-3,5-6,8,11-12,22-23H,4,7,9-10H2,(H,25,26)/b18-8-	TVDZUERCOKYURR-LSCVHKIXSA-N
0	0	CCc1cc2ccccc2c(Oc2ccccc2)c1CC	InChI=1S/C20H20O/c1-3-15-14-16-10-8-9-13-19(16)20(18(15)4-2)21-17-11-6-5-7-12-17/h5-14H,3-4H2,1-2H3	DFCQGXOLEQOPLK-UHFFFAOYSA-N
2	3	CC(C)C/C(=C\c1cc2[nH]c(C#N)cc2c2nc(O)ccc12)[C@@H]1CC=CC[C@H]1O	InChI=1S/C24H25N3O2/c1-14(2)9-15(18-5-3-4-6-22(18)28)10-16-11-21-20(12-17(13-25)26-21)24-19(16)7-8-23(29)27-24/h3-4,7-8,10-12,14,18,22,26,28H,5-6,9H2,1-2H3,(H,27,29)/b15-10+/t18-,22+/m0/s1	OHLKYDVAXVUTPE-MPBOFQORSA-N
0	0	COc1cc(C(=O)O)cc(CC(=O)O)c1Oc1ccc2cc(O)ccc2c1C(C(=O)O)C(=O)O	InChI=1S/C23H18O11/c1-33-16-8-12(21(27)28)6-11(9-17(25)26)20(16)34-15-5-2-10-7-13(24)3-4-14(10)18(15)19(22(29)30)23(31)32/h2-8,19,24H,9H2,1H3,(H,25,26)(H,27,28)(H,29,30)(H,31,32)	CFIMZCLHNBECKD-UHFFFAOYSA-N
2	3	CC[C@H](O)/C(=C/c1ccc2ccccc2c1Cl)C(=O)OC(=O)NC(=O)[C@@H](N)C(=O)C(C)(C)C	InChI=1S/C24H27ClN2O6/c1-5-17(28)16(12-14-11-10-13-8-6-7-9-15(13)18(14)25)22(31)33-23(32)27-21(30)19(26)20(29)24(2,3)4/h6-12,17,19,28H,5,26H2,1-4H3,(H,27,30,32)/b16-12-/t17-,19-/m0/s1	LRHWTWWIDFYOGZ-BQZPAYMASA-N
0	0	CCCCCC(=O)Nc1c(OC(=O)CCC)c(-c2cc(O)ccc2C)c(OC)c(OC)c1C(=O)O	InChI=1S/C26H33NO8/c1-6-8-9-11-18(29)27-22-21(26(31)32)25(34-5)24(33-4)20(23(22)35-19(30)10-7-2)17-14-16(28)13-12-15(17)3/h12-14,28H,6-11H2,1-5H3,(H,27,29)(H,31,32)	WPWMVIYARRLZAT-UHFFFAOYSA-N
0	0	C=C(CCOc1ccc2occ(C(=O)O)c2c1O)C(=O)O	InChI=1S/C14H12O7/c1-7(13(16)17)4-5-20-10-3-2-9-11(12(10)15)8(6-21-9)14(18)19/h2-3,6,15H,1,4-5H2,(H,16,17)(H,18,19)	CUVRNWQQDBHMJT-UHFFFAOYSA-N
0	0	CCc1cc(Br)ccc1COc1c(O)cccc1C(=O)O	InChI=1S/C16H15BrO4/c1-2-10-8-12(17)7-6-11(10)9-21-15-13(16(19)20)4-3-5-14(15)18/h3-8,18H,2,9H2,1H3,(H,19,20)	AJELJZCQMMKNEY-UHFFFAOYSA-N
0	0	CCCC(=O)NS(=O)(=O)c1c(CC)cc(O)c(Cl)c1O	InChI=1S/C12H16ClNO5S/c1-3-5-9(16)14-20(18,19)12-7(4-2)6-8(15)10(13)11(12)17/h6,15,17H,3-5H2,1-2H3,(H,14,16)	DOWRSSYICVJQAS-UHFFFAOYSA-N
1	2	COc1ccc(O)c([C@@H](CCC[n+]2c(O)[nH]c3c(OC)cccc32)C(=O)CC(=O)O/N=C/N)c1	InChI=1S/C23H26N4O7/c1-32-14-8-9-18(28)16(11-14)15(19(29)12-21(30)34-25-13-24)5-4-10-27-17-6-3-7-20(33-2)22(17)26-23(27)31/h3,6-9,11,13,15H,4-5,10,12H2,1-2H3,(H4,24,25,26,28,31)/p+1/t15-/m1/s1	IKJNEGVDKQSBMZ-OAHLLOKOSA-O
0	0	Cc1c(C(=O)O)cc2ccccc2c1C(=O)OC(=O)c1ccc(CCO)o1	InChI=1S/C20H16O7/c1-11-15(18(22)23)10-12-4-2-3-5-14(12)17(11)20(25)27-19(24)16-7-6-13(26-16)8-9-21/h2-7,10,21H,8-9H2,1H3,(H,22,23)	PMIHJDZVKIXPRW-UHFFFAOYSA-N
0	0	CCOc1c2c(Cl)c(O)ccc2c(OC)c2c(Cl)cc(O)c(CCC(=O)O)c12	InChI=1S/C20H18Cl2O6/c1-3-28-20-15-9(5-7-14(25)26)13(24)8-11(21)17(15)19(27-2)10-4-6-12(23)18(22)16(10)20/h4,6,8,23-24H,3,5,7H2,1-2H3,(H,25,26)	PVJCOARNMMXWAW-UHFFFAOYSA-N
0	0	COc1cccc(Nc2c(C=O)cc(C(=O)c3cc(CC(=O)O)ccc3C(=O)O)cc2S(=O)(=O)O)c1	InChI=1S/C24H19NO10S/c1-35-17-4-2-3-16(11-17)25-22-15(12-26)9-14(10-20(22)36(32,33)34)23(29)19-7-13(8-21(27)28)5-6-18(19)24(30)31/h2-7,9-12,25H,8H2,1H3,(H,27,28)(H,30,31)(H,32,33,34)	YRDKQAZIDOEHCG-UHFFFAOYSA-N
1	1	O=C(O)c1cc2c3c(c1)CC=C(O)[C@@H]3CC(C(F)(F)c1ccccc1)=C2	InChI=1S/C21H16F2O3/c22-21(23,15-4-2-1-3-5-15)16-10-13-9-14(20(25)26)8-12-6-7-18(24)17(11-16)19(12)13/h1-5,7-10,17,24H,6,11H2,(H,25,26)/t17-/m0/s1	AUDRBPJNGIOWOY-KRWDZBQOSA-N
2	2	NC(=O)[C@H]1CCCC[C@@H]1CCOc1cccc2c(O)ccc(O)c12	InChI=1S/C19H23NO4/c20-19(23)13-5-2-1-4-12(13)10-11-24-17-7-3-6-14-15(21)8-9-16(22)18(14)17/h3,6-9,12-13,21-22H,1-2,4-5,10-11H2,(H2,20,23)/t12-,13+/m1/s1	GIQJMXPQDJVMJO-OLZOCXBDSA-N
1	1	CCC(=O)NC(=O)OC(=O)[C@@H](C(=O)O)C(=O)Nc1cccn1Cc1c(Cl)cc(Cl)c(O)c1N	InChI=1S/C19H18Cl2N4O8/c1-2-12(26)24-19(32)33-18(31)13(17(29)30)16(28)23-11-4-3-5-25(11)7-8-9(20)6-10(21)15(27)14(8)22/h3-6,13,27H,2,7,22H2,1H3,(H,23,28)(H,29,30)(H,24,26,32)/t13-/m1/s1	XXVNRNNXRVMFKI-CYBMUJFWSA-N
0	0	CONC(=O)Nc1c(C(=O)O)ccc2c(F)cc3ccsc3c12	InChI=1S/C15H11FN2O4S/c1-22-18-15(21)17-12-9(14(19)20)3-2-8-10(16)6-7-4-5-23-13(7)11(8)12/h2-6H,1H3,(H,19,20)(H2,17,18,21)	NTEDCFFGYYLPNA-UHFFFAOYSA-N
0	0	CCNC(=O)Nc1cc(OC)c(Cl)c(C(=O)NC(=O)C(=O)Nc2ccccc2S(=O)(=O)O)c1	InChI=1S/C19H19ClN4O8S/c1-3-21-19(28)22-10-8-11(15(20)13(9-10)32-2)16(25)24-18(27)17(26)23-12-6-4-5-7-14(12)33(29,30)31/h4-9H,3H2,1-2H3,(H,23,26)(H2,21,22,28)(H,24,25,27)(H,29,30,31)	UJEFOYMMPVTIMM-UHFFFAOYSA-N
1	1	C=CC[C@@H](N)c1c(NC)ccc2cccc(CCCC(=O)O)c12	InChI=1S/C19H24N2O2/c1-3-6-15(20)19-16(21-2)12-11-14-8-4-7-13(18(14)19)9-5-10-17(22)23/h3-4,7-8,11-12,15,21H,1,5-6,9-10,20H2,2H3,(H,22,23)/t15-/m1/s1	SODHZCOKDJWOEN-OAHLLOKOSA-N
0	3	NS(=O)(=O)NC(=O)/C(=C/C(=O)C=C(O)c1ccccc1)C(=O)/C=C\CC(=O)O	InChI=1S/C17H16N2O8S/c18-28(26,27)19-17(25)13(14(21)7-4-8-16(23)24)9-12(20)10-15(22)11-5-2-1-3-6-11/h1-7,9-10,22H,8H2,(H,19,25)(H,23,24)(H2,18,26,27)/b7-4-,13-9+,15-10?	PVPHJZWWJZWEAH-DPCGHYJHSA-N
1	1	NC(=O)OC(=O)c1cc(Cl)cc2c1[C@H]1NC=CC1=CC2	InChI=1S/C14H11ClN2O3/c15-9-5-8-2-1-7-3-4-17-12(7)11(8)10(6-9)13(18)20-14(16)19/h1,3-6,12,17H,2H2,(H2,16,19)/t12-/m0/s1	GMJQJOFAXKKSOV-LBPRGKRZSA-N
1	1	O=C1C=CC(=O)C(Nc2ccc([C@@H](O)Cc3c[nH]c(O)c3O)c(CNC(=O)CC(=O)O)c2O)=C1	InChI=1S/C22H21N3O9/c26-11-1-4-16(27)15(6-11)25-14-3-2-12(17(28)5-10-8-24-22(34)20(10)32)13(21(14)33)9-23-18(29)7-19(30)31/h1-4,6,8,17,24-25,28,32-34H,5,7,9H2,(H,23,29)(H,30,31)/t17-/m0/s1	KKPLFDZCPUHWEJ-KRWDZBQOSA-N
2	2	C=C[C@@H](O)[C@@H](c1ccccc1)c1c2c(cc3ccccc13)COC2	InChI=1S/C22H20O2/c1-2-20(23)21(15-8-4-3-5-9-15)22-18-11-7-6-10-16(18)12-17-13-24-14-19(17)22/h2-12,20-21,23H,1,13-14H2/t20-,21-/m1/s1	TWYBBMRASKCIKG-NHCUHLMSSA-N
0	0	O=C(O)CCc1cc(O)c2c(O)cc(O)c(O)c2c1	InChI=1S/C13H12O6/c14-8-4-6(1-2-11(17)18)3-7-12(8)9(15)5-10(16)13(7)19/h3-5,14-16,19H,1-2H2,(H,17,18)	UERAZWPABYFCRO-UHFFFAOYSA-N
0	0	CCc1cc(C)nc2c1c(C)cc1c(Cl)cc(C(=O)O)c(CC(=O)O)c12	InChI=1S/C20H18ClNO4/c1-4-11-6-10(3)22-19-17(11)9(2)5-14-15(21)7-13(20(25)26)12(18(14)19)8-16(23)24/h5-7H,4,8H2,1-3H3,(H,23,24)(H,25,26)	FCIVRBRRNCRSOU-UHFFFAOYSA-N
3	3	CCN[C@H](O)C1=C[C@@H](C(=O)O)c2cncc(C[C@H](C)C(=O)OC(=O)CC(C)C)c2C1	InChI=1S/C22H30N2O6/c1-5-24-20(26)14-8-16-15(10-23-11-18(16)17(9-14)21(27)28)7-13(4)22(29)30-19(25)6-12(2)3/h9-13,17,20,24,26H,5-8H2,1-4H3,(H,27,28)/t13-,17+,20+/m0/s1	XFQVCMNATWQNBE-WSXQUGQNSA-N
0	0	Oc1cccc(Cl)c1Oc1cccc2c(F)c(O)ccc12	InChI=1S/C16H10ClFO3/c17-11-4-2-5-13(20)16(11)21-14-6-1-3-10-9(14)7-8-12(19)15(10)18/h1-8,19-20H	SIKNKXAXOGEBFQ-UHFFFAOYSA-N
1	1	COc1ccc(C(N)=O)c(O[C@H](CCc2cccc(C(=O)O)c2)C(=O)O)c1	InChI=1S/C19H19NO7/c1-26-13-6-7-14(17(20)21)16(10-13)27-15(19(24)25)8-5-11-3-2-4-12(9-11)18(22)23/h2-4,6-7,9-10,15H,5,8H2,1H3,(H2,20,21)(H,22,23)(H,24,25)/t15-/m1/s1	QFQNXEKGRBLDTN-OAHLLOKOSA-N
0	0	COc1ccccc1C(=O)NC(=O)CCCc1ccc2[nH]cc(O)c2c1O	InChI=1S/C20H20N2O5/c1-27-16-7-3-2-6-13(16)20(26)22-17(24)8-4-5-12-9-10-14-18(19(12)25)15(23)11-21-14/h2-3,6-7,9-11,21,23,25H,4-5,8H2,1H3,(H,22,24,26)	MNBWCTQHXVSPLP-UHFFFAOYSA-N
1	2	CO[C@H](/C(CCN)=C(/C)COC(C)=O)c1cc(CCO)cc(C)n1	InChI=1S/C18H28N2O4/c1-12(11-24-14(3)22)16(5-7-19)18(23-4)17-10-15(6-8-21)9-13(2)20-17/h9-10,18,21H,5-8,11,19H2,1-4H3/b16-12-/t18-/m1/s1	RVBVPMSZLHZBBL-XSVZSIDJSA-N
0	0	CCCCC(=O)OC(=O)c1coc2cccc(C)c12	InChI=1S/C15H16O4/c1-3-4-8-13(16)19-15(17)11-9-18-12-7-5-6-10(2)14(11)12/h5-7,9H,3-4,8H2,1-2H3	PPLZTJGYZRRUNO-UHFFFAOYSA-N
1	2	COC[C@@H](C(=O)NC(=O)c1c[nH]cn1)/[N+](CC(=O)O)=C(\O)CC(=O)O	InChI=1S/C13H16N4O8/c1-25-5-8(13(24)16-12(23)7-3-14-6-15-7)17(4-11(21)22)9(18)2-10(19)20/h3,6,8H,2,4-5H2,1H3,(H4,14,15,16,19,20,21,22,23,24)/p+1/t8-/m0/s1	VXLHOKUNAVQHNB-QMMMGPOBSA-O
0	2	CCOCc1cc(CC/C(=C/C=C/C#N)CCC(=O)O)c2cc(C(=O)O)cc(Cl)c2c1	InChI=1S/C24H24ClNO5/c1-2-31-15-17-11-18(8-6-16(5-3-4-10-26)7-9-23(27)28)20-13-19(24(29)30)14-22(25)21(20)12-17/h3-5,11-14H,2,6-9,15H2,1H3,(H,27,28)(H,29,30)/b4-3+,16-5-	GYQQBSGKJNYUGO-MJPUSMOISA-N
0	0	CCC(=O)OCc1ccccc1-n1c(O)nc(O)c1-c1cc(Cl)c2cc(O)c(Cl)cc2c1O	InChI=1S/C23H18Cl2N2O6/c1-2-19(29)33-10-11-5-3-4-6-17(11)27-20(22(31)26-23(27)32)14-8-15(24)12-9-18(28)16(25)7-13(12)21(14)30/h3-9,28,30-31H,2,10H2,1H3,(H,26,32)	IZCFLSHSESZBCQ-UHFFFAOYSA-N
1	1	CCOc1c(C(=O)O)ccc2[nH]cc([C@H](C(=O)O)C(=O)Oc3ccccc3O)c12	InChI=1S/C20H17NO8/c1-2-28-17-10(18(23)24)7-8-12-15(17)11(9-21-12)16(19(25)26)20(27)29-14-6-4-3-5-13(14)22/h3-9,16,21-22H,2H2,1H3,(H,23,24)(H,25,26)/t16-/m1/s1	IUGBCKNBWMQNNK-MRXNPFEDSA-N
2	3	CC=C(C)C1=C(O)C(C(=O)O)=NC2=C[C@@H](COC)c3ccc(O)c(C(=O)O)c3[C@@H]21	InChI=1S/C21H21NO7/c1-4-9(2)14-16-12(22-18(19(14)24)21(27)28)7-10(8-29-3)11-5-6-13(23)17(15(11)16)20(25)26/h4-7,10,16,23-24H,8H2,1-3H3,(H,25,26)(H,27,28)/t10-,16-/m0/s1	FTAWXUWNHLLOBK-QFYYESIMSA-N
1	1	COc1c([C@H](O)c2cc(C(C)(C)C)ccc2C#N)cc(O)c2c(O)cccc12	InChI=1S/C23H23NO4/c1-23(2,3)14-9-8-13(12-24)16(10-14)21(27)17-11-19(26)20-15(22(17)28-4)6-5-7-18(20)25/h5-11,21,25-27H,1-4H3/t21-/m1/s1	WHKKVQKMVHZFLP-OAQYLSRUSA-N
1	2	C=C/C=C\[C@H](CC(=O)c1cc(NC(C)=O)c(O)c(OC)c1F)OC	InChI=1S/C17H20FNO5/c1-5-6-7-11(23-3)8-14(21)12-9-13(19-10(2)20)16(22)17(24-4)15(12)18/h5-7,9,11,22H,1,8H2,2-4H3,(H,19,20)/b7-6-/t11-/m1/s1	RERRXGAPFMGHDZ-JMEBYUIHSA-N
1	1	CO[C@H]1C=C(C)c2cccc3c(C)cc(N)c1c23	InChI=1S/C16H17NO/c1-9-7-13(17)16-14(18-3)8-10(2)12-6-4-5-11(9)15(12)16/h4-8,14H,17H2,1-3H3/t14-/m0/s1	KWAIQKRSWDJFAF-AWEZNQCLSA-N
0	0	CCCCCC(=O)CC(=O)NS(=O)(=O)c1c(O)cncc1O	InChI=1S/C13H18N2O6S/c1-2-3-4-5-9(16)6-12(19)15-22(20,21)13-10(17)7-14-8-11(13)18/h7-8,17-18H,2-6H2,1H3,(H,15,19)	LOCFMRWKFCBMBL-UHFFFAOYSA-N
0	1	COc1cc2cc(Cl)c(/C=C(\O)CCO)cc2cc1OC	InChI=1S/C16H17ClO4/c1-20-15-8-10-5-12(6-13(19)3-4-18)14(17)7-11(10)9-16(15)21-2/h5-9,18-19H,3-4H2,1-2H3/b13-6-	HNLBBJGXEBUNBP-MLPAPPSSSA-N
0	0	Cc1cccc(O)c1OC(=O)c1ccc2c3c(ccc2c1)CC=C(O)C3	InChI=1S/C22H18O4/c1-13-3-2-4-20(24)21(13)26-22(25)16-8-10-18-15(11-16)6-5-14-7-9-17(23)12-19(14)18/h2-6,8-11,23-24H,7,12H2,1H3	MOIAYRGFARRINW-UHFFFAOYSA-N
2	2	CC[C@@H](c1cccc(C(=O)O)c1)c1c(CC(=O)O)cc2ccccc2c1[C@H](N)C(=O)O	InChI=1S/C24H23NO6/c1-2-17(13-7-5-8-15(10-13)23(28)29)20-16(12-19(26)27)11-14-6-3-4-9-18(14)21(20)22(25)24(30)31/h3-11,17,22H,2,12,25H2,1H3,(H,26,27)(H,28,29)(H,30,31)/t17-,22-/m0/s1	PUFWGVXWVPZFDM-JTSKRJEESA-N
0	0	Oc1ccc2c(c1)c(-c1ccccc1O)cc1ccc(Cl)cc12	InChI=1S/C20H13ClO2/c21-13-6-5-12-9-18(16-3-1-2-4-20(16)23)19-11-14(22)7-8-15(19)17(12)10-13/h1-11,22-23H	AUMKEKFIJYSAAN-UHFFFAOYSA-N
0	0	CC(C)(O)c1c(C(N)=O)cccc1-c1c(C(=O)c2ccccc2)ccc2oc3c(O)nccc3c12	InChI=1S/C28H22N2O5/c1-28(2,34)23-16(9-6-10-19(23)26(29)32)21-17(24(31)15-7-4-3-5-8-15)11-12-20-22(21)18-13-14-30-27(33)25(18)35-20/h3-14,34H,1-2H3,(H2,29,32)(H,30,33)	VPUFGQCRTRHCRU-UHFFFAOYSA-N
0	2	CCCc1c(C)cccc1C(=O)NC(=O)OC(=O)N/C=C/C=C(/O)c1ccccc1	InChI=1S/C23H24N2O5/c1-3-9-18-16(2)10-7-13-19(18)21(27)25-23(29)30-22(28)24-15-8-14-20(26)17-11-5-4-6-12-17/h4-8,10-15,26H,3,9H2,1-2H3,(H,24,28)(H,25,27,29)/b15-8+,20-14+	FPNZSUXYBCLFAU-SYMICLGLSA-N
2	3	CCOC(=O)C/C(O)=N\C(=O)C1=CC(=O)[C@@H]2C(=C[C@H](O)c3ccccc32)C1=O	InChI=1S/C20H17NO7/c1-2-28-17(25)9-16(24)21-20(27)13-8-15(23)18-11-6-4-3-5-10(11)14(22)7-12(18)19(13)26/h3-8,14,18,22H,2,9H2,1H3,(H,21,24,27)/t14-,18-/m0/s1	UVKRJLLMYUDBQK-KSSFIOAISA-N
0	1	CCC(=O)N(c1ccccc1C/C=C\CCCC(=O)O)c1c(CO)cccc1C(=O)O	InChI=1S/C24H27NO6/c1-2-21(27)25(23-18(16-26)12-9-13-19(23)24(30)31)20-14-8-7-11-17(20)10-5-3-4-6-15-22(28)29/h3,5,7-9,11-14,26H,2,4,6,10,15-16H2,1H3,(H,28,29)(H,30,31)/b5-3-	FHWYHDFTAPVIOS-HYXAFXHYSA-N
1	5	CO/C(=C/C=C/C(=O)O)C/C=C(C)\C(Cl)=C1/CC=C[C@H](O)C1	InChI=1S/C17H21ClO4/c1-12(17(18)13-5-3-6-14(19)11-13)9-10-15(22-2)7-4-8-16(20)21/h3-4,6-9,14,19H,5,10-11H2,1-2H3,(H,20,21)/b8-4+,12-9-,15-7+,17-13-/t14-/m0/s1	VNEGPWVUGHBFDR-CTNOACJASA-N
1	1	CS(=O)(=O)c1c(C(=O)[C@H](N)C(=O)O)ccc(O)c1C(=O)OCC(=O)O	InChI=1S/C13H13NO10S/c1-25(22,23)11-5(10(18)9(14)12(19)20)2-3-6(15)8(11)13(21)24-4-7(16)17/h2-3,9,15H,4,14H2,1H3,(H,16,17)(H,19,20)/t9-/m0/s1	VJQSWZNSXGMYKK-VIFPVBQESA-N
0	3	CNC(=O)C/C=C(CO)\C(/C=C(/O)COC)=C1/CC=CC=C1CCC(=O)O	InChI=1S/C20H27NO6/c1-21-19(24)9-7-15(12-22)18(11-16(23)13-27-2)17-6-4-3-5-14(17)8-10-20(25)26/h3-5,7,11,22-23H,6,8-10,12-13H2,1-2H3,(H,21,24)(H,25,26)/b15-7-,16-11+,18-17+	SBQQACCUXBAHNT-RCJJDTRKSA-N
3	3	CCC[C@@H]1C[C@H]2C(=C[C@H](Cl)c3ccc(O)c(C)c32)O1	InChI=1S/C16H19ClO2/c1-3-4-10-7-12-15(19-10)8-13(17)11-5-6-14(18)9(2)16(11)12/h5-6,8,10,12-13,18H,3-4,7H2,1-2H3/t10-,12+,13+/m1/s1	XUILWPADOYZHKN-WXHSDQCUSA-N
0	0	COC(=O)CCc1ccc2c(C(=O)O)ccc(CCc3ccccc3)c2c1	InChI=1S/C23H22O4/c1-27-22(24)14-9-17-8-12-19-20(23(25)26)13-11-18(21(19)15-17)10-7-16-5-3-2-4-6-16/h2-6,8,11-13,15H,7,9-10,14H2,1H3,(H,25,26)	PPURHMJETGDLND-UHFFFAOYSA-N
1	2	C[C@H](/C=C\CCCCCC(=O)NC(=O)C(F)(F)C(=O)O)c1cccc(-c2c(O)cccc2O)c1	InChI=1S/C25H27F2NO6/c1-16(17-10-7-11-18(15-17)22-19(29)12-8-13-20(22)30)9-5-3-2-4-6-14-21(31)28-23(32)25(26,27)24(33)34/h5,7-13,15-16,29-30H,2-4,6,14H2,1H3,(H,33,34)(H,28,31,32)/b9-5-/t16-/m1/s1	GTWXHKPPNUJCGF-MEMKZHQFSA-N
1	2	CNc1cc(/C(=C/C(=O)O)OC)nc2c3c([nH]c12)CC[C@H](O)C3	InChI=1S/C16H19N3O4/c1-17-12-6-11(13(23-2)7-14(21)22)19-15-9-5-8(20)3-4-10(9)18-16(12)15/h6-8,18,20H,3-5H2,1-2H3,(H,17,19)(H,21,22)/b13-7-/t8-/m0/s1	QSVLNCWVPUXWFX-AXSHELLZSA-N
0	0	CCCNCc1c(O)c(NOC)cc(C)c1-c1c(O)ccc2c(O)ccc(C(=O)OC)c12	InChI=1S/C24H28N2O6/c1-5-10-25-12-16-20(13(2)11-17(23(16)29)26-32-4)22-19(28)9-6-14-18(27)8-7-15(21(14)22)24(30)31-3/h6-9,11,25-29H,5,10,12H2,1-4H3	UEOAKTIHTZFZJO-UHFFFAOYSA-N
0	0	N#Cc1ccc2c(Cl)ccc(-c3c(O)nc(O)c4c3CC=CC4)c2c1	InChI=1S/C20H13ClN2O2/c21-17-8-7-14(16-9-11(10-22)5-6-12(16)17)18-13-3-1-2-4-15(13)19(24)23-20(18)25/h1-2,5-9H,3-4H2,(H2,23,24,25)	SPOHCCXEUIFPMV-UHFFFAOYSA-N
1	2	CCc1cc(/C=C/C(=O)O)c2c(c1[C@H](CC)OC)CC=CC2	InChI=1S/C19H24O3/c1-4-13-12-14(10-11-18(20)21)15-8-6-7-9-16(15)19(13)17(5-2)22-3/h6-7,10-12,17H,4-5,8-9H2,1-3H3,(H,20,21)/b11-10+/t17-/m0/s1	XMSZFOFQOREVFD-DVQDXYAYSA-N
2	4	CCCC(=O)NC(/C(=C\C(=O)C=O)C(=O)[C@H](C=O)C(=O)CC(=O)O)=C(/CC(=O)NCO)C[C@@H](C)O	InChI=1S/C22H28N2O11/c1-3-4-18(31)24-21(13(5-12(2)28)6-19(32)23-11-27)15(7-14(29)9-25)22(35)16(10-26)17(30)8-20(33)34/h7,9-10,12,16,27-28H,3-6,8,11H2,1-2H3,(H,23,32)(H,24,31)(H,33,34)/b15-7+,21-13+/t12-,16-/m1/s1	IQDGQWMYQLGLOP-WYJNXEONSA-N
0	0	CCC(=O)Oc1c2c(nc3c(Cl)cc(C(=O)O)cc13)CC=C(O)C2	InChI=1S/C17H14ClNO5/c1-2-14(21)24-16-10-7-9(20)3-4-13(10)19-15-11(16)5-8(17(22)23)6-12(15)18/h3,5-6,20H,2,4,7H2,1H3,(H,22,23)	DCFFCVBBKSVMJR-UHFFFAOYSA-N
0	0	CC1=CC(=O)c2cc3c(CCC#N)c4c(cc3cc2C1=O)CC=CC4	InChI=1S/C22H17NO2/c1-13-9-21(24)19-12-18-15(11-20(19)22(13)25)10-14-5-2-3-6-16(14)17(18)7-4-8-23/h2-3,9-12H,4-7H2,1H3	QEFJLNVVVAMIPQ-UHFFFAOYSA-N
0	0	CC(C)CN(c1cc[nH]c1C(=O)O)S(=O)(=O)c1cc[nH]c1Cc1ccccc1F	InChI=1S/C20H22FN3O4S/c1-13(2)12-24(17-7-9-23-19(17)20(25)26)29(27,28)18-8-10-22-16(18)11-14-5-3-4-6-15(14)21/h3-10,13,22-23H,11-12H2,1-2H3,(H,25,26)	HOEKDRNEZLFVAQ-UHFFFAOYSA-N
