tetra	ez	Structure of rdSMILES [idcode]	rdSMILES	rdInChI	rdInChIKey	dwSmiles	diff_rd_dw_SMILES	dwInChI	diff_rd_dw_inchi	dwInChI-Key	diff_rd_dw_inchikey	
5	5	egd\B@@AIM`NEAlbbTTRcbbTTLRbRM@`TVUTqvusSUU@PUUUUHmQaFEyDdU@@	NC1=NC(O)=CC(=O)[C@@H]1[C@H](O)c1cccc2c1[C@H]1C(=C3CCNC[C@@H]32)CC=C[C@@H]1O	InChI=1S/C23H25N3O4/c24-23-21(17(28)9-18(29)26-23)22(30)14-5-1-3-13-15-10-25-8-7-11(15)12-4-2-6-16(27)20(12)19(13)14/h1-3,5-6,9,15-16,20-22,25,27,29-30H,4,7-8,10H2,(H2,24,26)/t15-,16-,20-,21+,22+/m0/s1	VBOUBWDEMFCHRB-ULAMTYHHSA-N	NC([C@H]1[C@@H](c2c([C@H]([C@H](C=CC3)O)C3=C3[C@@H]4CNCC3)c4ccc2)O)=NC(O)=CC1=O	0	InChI=1S/C23H25N3O4/c24-23-21(17(28)9-18(29)26-23)22(30)14-5-1-3-13-15-10-25-8-7-11(15)12-4-2-6-16(27)20(12)19(13)14/h1-3,5-6,9,15-16,20-22,25,27,29-30H,4,7-8,10H2,(H2,24,26)/t15-,16-,20-,21+,22+/m0/s1	1	VBOUBWDEMFCHRB-ULAMTYHHSA-N	1	
0	0	eoh\J@@Mcg`DHbjlbfdTJTtrTVRtRTQTLBRVvZj@H@Hj`@k@@@@	CC(C)(C(=O)O)c1cccc(-c2cc(O)c(Oc3cc(N)nc(C#N)c3)c(CO)c2)c1	InChI=1S/C23H21N3O5/c1-23(2,22(29)30)16-5-3-4-13(7-16)14-6-15(12-27)21(19(28)8-14)31-18-9-17(11-24)26-20(25)10-18/h3-10,27-28H,12H2,1-2H3,(H2,25,26)(H,29,30)	MXPUNUVGGMOVRN-UHFFFAOYSA-N	CC(C)(C(O)=O)c1cc(-c(cc2CO)cc(O)c2Oc2cc(N)nc(C#N)c2)ccc1	0	InChI=1S/C23H21N3O5/c1-23(2,22(29)30)16-5-3-4-13(7-16)14-6-15(12-27)21(19(28)8-14)31-18-9-17(11-24)26-20(25)10-18/h3-10,27-28H,12H2,1-2H3,(H2,25,26)(H,29,30)	1	MXPUNUVGGMOVRN-UHFFFAOYSA-N	1	
1	4	ehTTJD@NKgIeco`I@jPrJJIQQ[JYIZKIQFYQ`SbR@bFjifjeiib`tVGeE]P	CO[C@H](/C=C(/F)CC(=O)O)c1cc(F)c2c(C/C=C/C/C=C/C(=O)NC(C)=O)c[nH]c2c1C	InChI=1S/C24H26F2N2O5/c1-14-18(20(33-3)10-17(25)11-22(31)32)12-19(26)23-16(13-27-24(14)23)8-6-4-5-7-9-21(30)28-15(2)29/h4,6-7,9-10,12-13,20,27H,5,8,11H2,1-3H3,(H,31,32)(H,28,29,30)/b6-4+,9-7+,17-10+/t20-/m1/s1	QTJGEPVFFRLNTC-ATGZWVBYSA-N	CC(NC(/C=C/C/C=C/Cc1c[nH]c2c(C)c([C@@H](/C=C(\CC(O)=O)/F)OC)cc(F)c12)=O)=O	0	InChI=1S/C24H26F2N2O5/c1-14-18(20(33-3)10-17(25)11-22(31)32)12-19(26)23-16(13-27-24(14)23)8-6-4-5-7-9-21(30)28-15(2)29/h4,6-7,9-10,12-13,20,27H,5,8,11H2,1-3H3,(H,31,32)(H,28,29,30)/b6-4+,9-7+,17-10+/t20-/m1/s1	1	QTJGEPVFFRLNTC-ATGZWVBYSA-N	1	
0	0	e`TTJ@@MN`DFFidfygvUU][[UQIKGHdf``JZ@Jffjh@@@	CCCCCCC(=O)NC(=O)CCc1ccc2cc(-c3ccc(C(=O)O)c(O)c3)[nH]c2c1	InChI=1S/C25H28N2O5/c1-2-3-4-5-6-23(29)27-24(30)12-8-16-7-9-17-14-21(26-20(17)13-16)18-10-11-19(25(31)32)22(28)15-18/h7,9-11,13-15,26,28H,2-6,8,12H2,1H3,(H,31,32)(H,27,29,30)	NQIKFSKFINSBDY-UHFFFAOYSA-N	CCCCCCC(NC(CCc1cc([nH]c(-c(cc2)cc(O)c2C(O)=O)c2)c2cc1)=O)=O	0	InChI=1S/C25H28N2O5/c1-2-3-4-5-6-23(29)27-24(30)12-8-16-7-9-17-14-21(26-20(17)13-16)18-10-11-19(25(31)32)22(28)15-18/h7,9-11,13-15,26,28H,2-6,8,12H2,1H3,(H,31,32)(H,27,29,30)	1	NQIKFSKFINSBDY-UHFFFAOYSA-N	1	
3	3	elZTA@@CL`DAO@hmd\bfbRfrbTTlRbRRaRbxdVN~AZ@HjifjBBJj`\MHeGh@@	C[C@@H]1C=C(O)Cc2cc([C@H](NCCO)C(=O)N[C@H](COc3cccc(C(=O)O)c3)C(=O)O)ccc21	InChI=1S/C25H28N2O8/c1-14-9-18(29)11-17-10-15(5-6-20(14)17)22(26-7-8-28)23(30)27-21(25(33)34)13-35-19-4-2-3-16(12-19)24(31)32/h2-6,9-10,12,14,21-22,26,28-29H,7-8,11,13H2,1H3,(H,27,30)(H,31,32)(H,33,34)/t14-,21-,22+/m1/s1	GOUOGDXUCLHHAZ-ZLUZWTFRSA-N	C[C@H](C=C(C1)O)c2c1cc([C@@H](C(N[C@H](COc1cccc(C(O)=O)c1)C(O)=O)=O)NCCO)cc2	0	InChI=1S/C25H28N2O8/c1-14-9-18(29)11-17-10-15(5-6-20(14)17)22(26-7-8-28)23(30)27-21(25(33)34)13-35-19-4-2-3-16(12-19)24(31)32/h2-6,9-10,12,14,21-22,26,28-29H,7-8,11,13H2,1H3,(H,27,30)(H,31,32)(H,33,34)/t14-,21-,22+/m1/s1	1	GOUOGDXUCLHHAZ-ZLUZWTFRSA-N	1	
1	2	ebVXB@@I@D@hTfyee}zVYUU}wRqYx{yjPhHjj@H@`j`HOI@P`	CCC/C=C(\C(=O)O)c1ccc([C@](OCCCCC)(c2ccccc2)c2ccc(OC)cc2)cc1N	InChI=1S/C31H37NO4/c1-4-6-11-21-36-31(23-12-9-8-10-13-23,24-15-18-26(35-3)19-16-24)25-17-20-27(29(32)22-25)28(30(33)34)14-7-5-2/h8-10,12-20,22H,4-7,11,21,32H2,1-3H3,(H,33,34)/b28-14-/t31-/m0/s1	HCSUSTGELSHEBB-AQXMYRKDSA-N	CCCCCO[C@@](c1ccccc1)(c(cc1)ccc1OC)c(cc1)cc(N)c1/C(/C(O)=O)=C/CCC	0	InChI=1S/C31H37NO4/c1-4-6-11-21-36-31(23-12-9-8-10-13-23,24-15-18-26(35-3)19-16-24)25-17-20-27(29(32)22-25)28(30(33)34)14-7-5-2/h8-10,12-20,22H,4-7,11,21,32H2,1-3H3,(H,33,34)/b28-14-/t31-/m0/s1	1	HCSUSTGELSHEBB-AQXMYRKDSA-N	1	
2	2	ekdTB@@NF`@amldTTTRbRfbbUbRNHXd\Lr|jRZVNhJ@A@`hJjh`dDId`@	OCc1nc(O)c2c(c1O)[C@@H]1Oc3c(ccc4cccnc34)C1=C1CCCC[C@@H]12	InChI=1S/C23H20N2O4/c26-10-15-20(27)18-17(23(28)25-15)13-6-2-1-5-12(13)16-14-8-7-11-4-3-9-24-19(11)21(14)29-22(16)18/h3-4,7-9,13,22,26-27H,1-2,5-6,10H2,(H,25,28)/t13-,22+/m0/s1	SEMWAGIVPPIRTG-WHEQGISXSA-N	OCc1nc(O)c([C@@H](CCCC2)C2=C2c(ccc3cccnc33)c3O[C@H]22)c2c1O	0	InChI=1S/C23H20N2O4/c26-10-15-20(27)18-17(23(28)25-15)13-6-2-1-5-12(13)16-14-8-7-11-4-3-9-24-19(11)21(14)29-22(16)18/h3-4,7-9,13,22,26-27H,1-2,5-6,10H2,(H,25,28)/t13-,22+/m0/s1	1	SEMWAGIVPPIRTG-WHEQGISXSA-N	1	
4	4	ehZXB@@H`AIIlbbbbbTlTTLTRRT|RxTRrZVzF~AZffjiijjhBBeBLDp`ed`@	Cc1ccccc1[C@@H]1C=CCC2=C1[C@@H]([C@@H]1CC(C)(C)C=C(C(=O)O)C1=O)c1[nH]ccc1[C@@H]2O	InChI=1S/C28H29NO4/c1-15-7-4-5-8-16(15)17-9-6-10-18-22(17)23(24-19(25(18)30)11-12-29-24)20-13-28(2,3)14-21(26(20)31)27(32)33/h4-9,11-12,14,17,20,23,25,29-30H,10,13H2,1-3H3,(H,32,33)/t17-,20-,23+,25+/m0/s1	FEKXHAMXOMPZQF-UVFSWJTJSA-N	CC(C)(C[C@H]1[C@@H](c2c3cc[nH]2)C([C@@H](C=CC2)c4c(C)cccc4)=C2[C@H]3O)C=C(C(O)=O)C1=O	0	InChI=1S/C28H29NO4/c1-15-7-4-5-8-16(15)17-9-6-10-18-22(17)23(24-19(25(18)30)11-12-29-24)20-13-28(2,3)14-21(26(20)31)27(32)33/h4-9,11-12,14,17,20,23,25,29-30H,10,13H2,1-3H3,(H,32,33)/t17-,20-,23+,25+/m0/s1	1	FEKXHAMXOMPZQF-UVFSWJTJSA-N	1	
1	2	edRRDH@DAckkB`LSHhdeMEEEDldmdTeDiyddu|CSUT`u@lWUTmEAQHDH	CCN/C(Br)=C\[C@@H](C1=C(CC#N)C(=O)C(C)=CC1=O)c1ccc(CCCn2nccc2C)cc1	InChI=1S/C27H29BrN4O2/c1-4-30-25(28)17-23(26-22(11-13-29)27(34)18(2)16-24(26)33)21-9-7-20(8-10-21)6-5-15-32-19(3)12-14-31-32/h7-10,12,14,16-17,23,30H,4-6,11,15H2,1-3H3/b25-17-/t23-/m1/s1	FNLHBHCJOTYIPM-BQHBAAMWSA-N	CCN/C(/Br)=C\[C@H](c1ccc(CCC[n]2nccc2C)cc1)C(C(C=C1C)=O)=C(CC#N)C1=O	0	InChI=1S/C27H29BrN4O2/c1-4-30-25(28)17-23(26-22(11-13-29)27(34)18(2)16-24(26)33)21-9-7-20(8-10-21)6-5-15-32-19(3)12-14-31-32/h7-10,12,14,16-17,23,30H,4-6,11,15H2,1-3H3/b25-17-/t23-/m1/s1	1	FNLHBHCJOTYIPM-BQHBAAMWSA-N	1	
2	3	eghTJ@@BN@DGCklbfbRbTRTTLRRVqebTVUTwRsTuTB`PEQSPJCBRTAB@	O=CN/C=C(/N[C@H]1C=C[C@@H]2C=CCc3c2c1c1ccccc1c3CC(=O)O)C(=O)O	InChI=1S/C23H20N2O5/c26-12-24-11-19(23(29)30)25-18-9-8-13-4-3-7-16-17(10-20(27)28)14-5-1-2-6-15(14)22(18)21(13)16/h1-6,8-9,11-13,18,25H,7,10H2,(H,24,26)(H,27,28)(H,29,30)/b19-11+/t13-,18-/m0/s1	FGDROPJPKDYIAG-JKIUUZTDSA-N	OC(Cc1c(CC=C[C@H]2C=C[C@@H]3N/C(/C(O)=O)=C/NC=O)c2c3c2ccccc12)=O	0	InChI=1S/C23H20N2O5/c26-12-24-11-19(23(29)30)25-18-9-8-13-4-3-7-16-17(10-20(27)28)14-5-1-2-6-15(14)22(18)21(13)16/h1-6,8-9,11-13,18,25H,7,10H2,(H,24,26)(H,27,28)(H,29,30)/b19-11+/t13-,18-/m0/s1	1	FGDROPJPKDYIAG-JKIUUZTDSA-N	1	
5	6	ffcA`@@^CdbfTRbtRTUVxKUgQjfhHbbfhiADWEjVTLp	C/C=C/[C@@H]1c2c(ccc(C)c2O)[C@@H]2[C@H](CC=C[C@H]2OC)[C@@H]1O	InChI=1S/C19H24O3/c1-4-6-13-17-12(10-9-11(2)18(17)20)16-14(19(13)21)7-5-8-15(16)22-3/h4-6,8-10,13-16,19-21H,7H2,1-3H3/b6-4+/t13-,14+,15-,16-,19-/m1/s1	BFXLVHVORASPPP-OXVVURJFSA-N	C/C=C/[C@@H]([C@H]([C@@H](CC=C1)[C@@H]2[C@@H]1OC)O)c1c2ccc(C)c1O	0	InChI=1S/C19H24O3/c1-4-6-13-17-12(10-9-11(2)18(17)20)16-14(19(13)21)7-5-8-15(16)22-3/h4-6,8-10,13-16,19-21H,7H2,1-3H3/b6-4+/t13-,14+,15-,16-,19-/m1/s1	1	BFXLVHVORASPPP-OXVVURJFSA-N	1	
1	2	fg`q@GVrUi{`bNQFQQQJJVJJJYQYUKQ`hu`Hb`dbhjjXHTTKH	CCO/N=C(/O)[C@H](c1c(Cl)cccc1Cl)c1c(CCCC(=O)O)ccc(O)c1CO	InChI=1S/C21H23Cl2NO6/c1-2-30-24-21(29)20(19-14(22)6-4-7-15(19)23)18-12(5-3-8-17(27)28)9-10-16(26)13(18)11-25/h4,6-7,9-10,20,25-26H,2-3,5,8,11H2,1H3,(H,24,29)(H,27,28)/t20-/m0/s1	ACXUXNNVFGWGCA-FQEVSTJZSA-N	CCO/N=C(\[C@@H](c1c(CO)c(O)ccc1CCCC(O)=O)c(c(Cl)ccc1)c1Cl)/O	0	InChI=1S/C21H23Cl2NO6/c1-2-30-24-21(29)20(19-14(22)6-4-7-15(19)23)18-12(5-3-8-17(27)28)9-10-16(26)13(18)11-25/h4,6-7,9-10,20,25-26H,2-3,5,8,11H2,1H3,(H,24,29)(H,27,28)/t20-/m0/s1	1	ACXUXNNVFGWGCA-FQEVSTJZSA-N	1	
0	0	fasaR@@j}EOPRFQQQJIIIJZIiIgIF`@@hifjd@@@	NC(=O)c1c(OCCCCC=O)cc(F)c2cc(C(=O)O)ccc12	InChI=1S/C17H16FNO5/c18-13-9-14(24-7-3-1-2-6-20)15(16(19)21)11-5-4-10(17(22)23)8-12(11)13/h4-6,8-9H,1-3,7H2,(H2,19,21)(H,22,23)	XKOFSLZXCMVNDX-UHFFFAOYSA-N	NC(c(c(c(c(F)c1)c2)ccc2C(O)=O)c1OCCCCC=O)=O	0	InChI=1S/C17H16FNO5/c18-13-9-14(24-7-3-1-2-6-20)15(16(19)21)11-5-4-10(17(22)23)8-12(11)13/h4-6,8-9H,1-3,7H2,(H2,19,21)(H,22,23)	1	XKOFSLZXCMVNDX-UHFFFAOYSA-N	1	
3	3	fmoA@@@YEEDhdeEEDXdllsaduGu]UPTD@A@DPFHIBY@@	CCc1ccccc1C[C@H]1c2c(C)cccc2[C@@H](c2ccccc2)C[C@@H]1O	InChI=1S/C26H28O/c1-3-19-11-7-8-14-21(19)16-24-25(27)17-23(20-12-5-4-6-13-20)22-15-9-10-18(2)26(22)24/h4-15,23-25,27H,3,16-17H2,1-2H3/t23-,24-,25+/m1/s1	QLOSTBFAMGGWFK-SDHSZQHLSA-N	CCc1c(C[C@H]([C@H](C[C@@H]2c3ccccc3)O)c3c2cccc3C)cccc1	0	InChI=1S/C26H28O/c1-3-19-11-7-8-14-21(19)16-24-25(27)17-23(20-12-5-4-6-13-20)22-15-9-10-18(2)26(22)24/h4-15,23-25,27H,3,16-17H2,1-2H3/t23-,24-,25+/m1/s1	1	QLOSTBFAMGGWFK-SDHSZQHLSA-N	1	
0	0	flu@`@@QRfUYyy{bk^Bf``@@@`@@@	Oc1cccc2c(COc3ccccc3)cccc12	InChI=1S/C17H14O2/c18-17-11-5-9-15-13(6-4-10-16(15)17)12-19-14-7-2-1-3-8-14/h1-11,18H,12H2	BJZUQIKLILBPQV-UHFFFAOYSA-N	Oc1c(cccc2COc3ccccc3)c2ccc1	0	InChI=1S/C17H14O2/c18-17-11-5-9-15-13(6-4-10-16(15)17)12-19-14-7-2-1-3-8-14/h1-11,18H,12H2	1	BJZUQIKLILBPQV-UHFFFAOYSA-N	1	
0	1	facap@F@PKTTmrJZJJIQ[IQHzRLtDQQULtpBBX	CCCOc1cc(/C=C/C(C)=O)c(O)c(NCC(=O)O)c1C(=O)O	InChI=1S/C16H19NO7/c1-3-6-24-11-7-10(5-4-9(2)18)15(21)14(13(11)16(22)23)17-8-12(19)20/h4-5,7,17,21H,3,6,8H2,1-2H3,(H,19,20)(H,22,23)/b5-4+	XAWVYWHQILPOLD-SNAWJCMRSA-N	CCCOc(c(C(O)=O)c1NCC(O)=O)cc(/C=C/C(C)=O)c1O	0	InChI=1S/C16H19NO7/c1-3-6-24-11-7-10(5-4-9(2)18)15(21)14(13(11)16(22)23)17-8-12(19)20/h4-5,7,17,21H,3,6,8H2,1-2H3,(H,19,20)(H,22,23)/b5-4+	1	XAWVYWHQILPOLD-SNAWJCMRSA-N	1	
1	1	fegab@DBrtDPds\r|{v{]ipXyKSPL@@EMUAPj`@	C=C(Cl)N(C(=O)c1ccc2oc([C@H](O)C(C)C)cc2c1)c1ccccc1	InChI=1S/C21H20ClNO3/c1-13(2)20(24)19-12-16-11-15(9-10-18(16)26-19)21(25)23(14(3)22)17-7-5-4-6-8-17/h4-13,20,24H,3H2,1-2H3/t20-/m1/s1	ICOHXYLYISGWJU-HXUWFJFHSA-N	CC(C)[C@H](c1cc(cc(cc2)C(N(C(Cl)=C)c3ccccc3)=O)c2[o]1)O	0	InChI=1S/C21H20ClNO3/c1-13(2)20(24)19-12-16-11-15(9-10-18(16)26-19)21(25)23(14(3)22)17-7-5-4-6-8-17/h4-13,20,24H,3H2,1-2H3/t20-/m1/s1	1	ICOHXYLYISGWJU-HXUWFJFHSA-N	1	
1	2	fco@P@@HLmInWeYvYU_}VjOlvfh@b`hJF`h^dLP	C/C=C(\Cc1cc(O)c([C@H]2CC=CCC2)c(-c2ccc(OC)cc2)c1)C(=O)O	InChI=1S/C24H26O4/c1-3-17(24(26)27)13-16-14-21(18-9-11-20(28-2)12-10-18)23(22(25)15-16)19-7-5-4-6-8-19/h3-5,9-12,14-15,19,25H,6-8,13H2,1-2H3,(H,26,27)/b17-3+/t19-/m0/s1	ZHJAXUBPWJPAGK-XOMRCUKUSA-N	C/C=C(\Cc1cc(O)c([C@H]2CC=CCC2)c(-c(cc2)ccc2OC)c1)/C(O)=O	0	InChI=1S/C24H26O4/c1-3-17(24(26)27)13-16-14-21(18-9-11-20(28-2)12-10-18)23(22(25)15-16)19-7-5-4-6-8-19/h3-5,9-12,14-15,19,25H,6-8,13H2,1-2H3,(H,26,27)/b17-3+/t19-/m0/s1	1	ZHJAXUBPWJPAGK-XOMRCUKUSA-N	1	
2	2	feo@`@@]RYeeUYWwYYrQgART\xBBjZjjB@dDRbh@	CC[C@@H]1C=CCc2c1cc(O)c1c2C=C2Cc3cccc(O)c3C[C@H]2C1	InChI=1S/C24H24O2/c1-2-14-5-3-7-18-19(14)13-24(26)22-12-17-10-20-15(6-4-8-23(20)25)9-16(17)11-21(18)22/h3-6,8,11,13-14,17,25-26H,2,7,9-10,12H2,1H3/t14-,17+/m1/s1	WCCXXGPPLUWAEA-PBHICJAKSA-N	CC[C@H]1c2cc(O)c(C[C@H](Cc3c(C4)cccc3O)C4=C3)c3c2CC=C1	0	InChI=1S/C24H24O2/c1-2-14-5-3-7-18-19(14)13-24(26)22-12-17-10-20-15(6-4-8-23(20)25)9-16(17)11-21(18)22/h3-6,8,11,13-14,17,25-26H,2,7,9-10,12H2,1H3/t14-,17+/m1/s1	1	WCCXXGPPLUWAEA-PBHICJAKSA-N	1	
1	1	fi{a`@F`tGIEEDdeMLdedh\TDYUj@@BBjjjhHY`@	CCCc1c(CC)ccc2oc3ccc(O)c(OC[C@H](C)NC)c3c12	InChI=1S/C21H27NO3/c1-5-7-15-14(6-2)8-10-17-19(15)20-18(25-17)11-9-16(23)21(20)24-12-13(3)22-4/h8-11,13,22-23H,5-7,12H2,1-4H3/t13-/m0/s1	XWTHIZXZFGNPEY-ZDUSSCGKSA-N	CCCc1c(CC)ccc2c1c(c(OC[C@H](C)NC)c(cc1)O)c1[o]2	0	InChI=1S/C21H27NO3/c1-5-7-15-14(6-2)8-10-17-19(15)20-18(25-17)11-9-16(23)21(20)24-12-13(3)22-4/h8-11,13,22-23H,5-7,12H2,1-4H3/t13-/m0/s1	1	XWTHIZXZFGNPEY-ZDUSSCGKSA-N	1	
3	3	fco`p@L@QXluyEDdidhdmDdeCieF|FkVjfijjBBfhLJahy@@	CCOC(=O)NC1=CC2=C[C@@H](CO)c3c(ccc(C(=O)OC)c3C)[C@@H]2[C@@H](O)C1	InChI=1S/C21H25NO6/c1-4-28-21(26)22-14-8-12-7-13(10-23)18-11(2)15(20(25)27-3)5-6-16(18)19(12)17(24)9-14/h5-8,13,17,19,23-24H,4,9-10H2,1-3H3,(H,22,26)/t13-,17-,19+/m0/s1	YLNQIGNVCZOJLF-SOVGHPHASA-N	CCOC(NC(C[C@@H]([C@H]12)O)=CC1=C[C@@H](CO)c1c2ccc(C(OC)=O)c1C)=O	0	InChI=1S/C21H25NO6/c1-4-28-21(26)22-14-8-12-7-13(10-23)18-11(2)15(20(25)27-3)5-6-16(18)19(12)17(24)9-14/h5-8,13,17,19,23-24H,4,9-10H2,1-3H3,(H,22,26)/t13-,17-,19+/m0/s1	1	YLNQIGNVCZOJLF-SOVGHPHASA-N	1	
0	0	fmgQr@EQBgIVsVBHrJJIQZKJZIQjYQ`gQ`HbBBbZZX@PYP@	CCc1c(Cl)ccc(C)c1-c1nc(O)nc(O)c1C(=O)OC(=O)CC(=O)O	InChI=1S/C17H15ClN2O7/c1-3-8-9(18)5-4-7(2)12(8)14-13(15(24)20-17(26)19-14)16(25)27-11(23)6-10(21)22/h4-5H,3,6H2,1-2H3,(H,21,22)(H2,19,20,24,26)	LMVACBQBVYHRAM-UHFFFAOYSA-N	CCc(c(-c1nc(O)nc(O)c1C(OC(CC(O)=O)=O)=O)c(C)cc1)c1Cl	0	InChI=1S/C17H15ClN2O7/c1-3-8-9(18)5-4-7(2)12(8)14-13(15(24)20-17(26)19-14)16(25)27-11(23)6-10(21)22/h4-5H,3,6H2,1-2H3,(H,21,22)(H2,19,20,24,26)	1	LMVACBQBVYHRAM-UHFFFAOYSA-N	1	
1	2	fm{`h@@`PsUlu{MZS\roOZlw|ISPPPtuUMSDHjEd	O=C(O)CC(=O)N/C=C(/C[C@H](O)CO)C(=O)Oc1cc(O)ccc1C(=O)O	InChI=1S/C16H17NO10/c18-7-10(20)3-8(6-17-13(21)5-14(22)23)16(26)27-12-4-9(19)1-2-11(12)15(24)25/h1-2,4,6,10,18-20H,3,5,7H2,(H,17,21)(H,22,23)(H,24,25)/b8-6-/t10-/m0/s1	QKFSPEYLBQHUAF-ZEBCKKTISA-N	OC[C@H](C/C(/C(Oc(cc(cc1)O)c1C(O)=O)=O)=C/NC(CC(O)=O)=O)O	0	InChI=1S/C16H17NO10/c18-7-10(20)3-8(6-17-13(21)5-14(22)23)16(26)27-12-4-9(19)1-2-11(12)15(24)25/h1-2,4,6,10,18-20H,3,5,7H2,(H,17,21)(H,22,23)(H,24,25)/b8-6-/t10-/m0/s1	1	QKFSPEYLBQHUAF-ZEBCKKTISA-N	1	
1	1	elZPF@@@DJFih\bfTtbbbTRbRbtVVuRbzrJv~ZfjBX`Jb`jJbHFH@@	CCCCCc1c(OC)cccc1[C@](CCCC)(C(=O)CC(=O)O)C1=CCc2cc(O)cc(O)c21	InChI=1S/C29H36O6/c1-4-6-8-10-21-22(11-9-12-25(21)35-3)29(15-7-5-2,26(32)18-27(33)34)23-14-13-19-16-20(30)17-24(31)28(19)23/h9,11-12,14,16-17,30-31H,4-8,10,13,15,18H2,1-3H3,(H,33,34)/t29-/m0/s1	JCORBQAUHVPCAW-LJAQVGFWSA-N	CCCCCc1c([C@](CCCC)(C(CC(O)=O)=O)C2=CCc3cc(O)cc(O)c23)cccc1OC	0	InChI=1S/C29H36O6/c1-4-6-8-10-21-22(11-9-12-25(21)35-3)29(15-7-5-2,26(32)18-27(33)34)23-14-13-19-16-20(30)17-24(31)28(19)23/h9,11-12,14,16-17,30-31H,4-8,10,13,15,18H2,1-3H3,(H,33,34)/t29-/m0/s1	1	JCORBQAUHVPCAW-LJAQVGFWSA-N	1	
2	3	e`\VD@@IEODio`ADinVWyWeVyWuCHlnecgjhFBFjh`hjlAP``T`XP	CN[C@@H]1C=C(/C=C\[C@@H](OC)c2cnc(N)nc2O)Cc2c3c(cc(NC#N)c21)CC=CC3	InChI=1S/C24H26N6O2/c1-27-19-10-14(7-8-21(32-2)18-12-28-24(26)30-23(18)31)9-17-16-6-4-3-5-15(16)11-20(22(17)19)29-13-25/h3-4,7-8,10-12,19,21,27,29H,5-6,9H2,1-2H3,(H3,26,28,30,31)/b8-7-/t19-,21-/m1/s1	PFLPQEXOYPURAB-KFHCLJRTSA-N	CN[C@H](C=C(C1)/C=C\[C@H](c(cnc(N)n2)c2O)OC)c2c1c(CC=CC1)c1cc2NC#N	0	InChI=1S/C24H26N6O2/c1-27-19-10-14(7-8-21(32-2)18-12-28-24(26)30-23(18)31)9-17-16-6-4-3-5-15(16)11-20(22(17)19)29-13-25/h3-4,7-8,10-12,19,21,27,29H,5-6,9H2,1-2H3,(H3,26,28,30,31)/b8-7-/t19-,21-/m1/s1	1	PFLPQEXOYPURAB-KFHCLJRTSA-N	1	
1	1	fbmA@@@YHihdiedhYNJeiwjejj@JjBCH@	COC1=CCC[C@H]2C1=CCc1c2cccc1C(C)(C)C	InChI=1S/C19H24O/c1-19(2,3)17-9-5-7-13-14-8-6-10-18(20-4)16(14)12-11-15(13)17/h5,7,9-10,12,14H,6,8,11H2,1-4H3/t14-/m1/s1	RHWDUOVODCCGEL-CQSZACIVSA-N	CC(C)(C)c1cccc2c1CC=C1C(OC)=CCC[C@H]21	0	InChI=1S/C19H24O/c1-19(2,3)17-9-5-7-13-14-8-6-10-18(20-4)16(14)12-11-15(13)17/h5,7,9-10,12,14H,6,8,11H2,1-4H3/t14-/m1/s1	1	RHWDUOVODCCGEL-CQSZACIVSA-N	1	
0	0	fkiPDDZMxHBcv_TyEMDedhhdmMEBlipUoUZt@ERuURuSE@@@	CC[n+]1c(Cc2ccc(C(N)=O)cc2)n[nH]c1-n1c(O)cc(O)c1CCC(=O)O	InChI=1S/C19H21N5O5/c1-2-23-15(9-11-3-5-12(6-4-11)18(20)29)21-22-19(23)24-13(7-8-17(27)28)14(25)10-16(24)26/h3-6,10H,2,7-9H2,1H3,(H5,20,25,26,27,28,29)/p+1	WNCKHKBAZXRYBZ-UHFFFAOYSA-O	CC[n+](c(Cc(cc1)ccc1C(N)=O)n[nH]1)c1-[n]1c(O)cc(O)c1CCC(O)=O	0	InChI=1S/C19H21N5O5/c1-2-23-15(9-11-3-5-12(6-4-11)18(20)29)21-22-19(23)24-13(7-8-17(27)28)14(25)10-16(24)26/h3-6,10H,2,7-9H2,1H3,(H5,20,25,26,27,28,29)/p+1	1	WNCKHKBAZXRYBZ-UHFFFAOYSA-O	1	
1	3	fasAP@@HCenQSQISJJYZZES`mVZ@@BIjfhHUdLp	CC(=Cc1cc(O)c(C)c2ccc(C(=O)O)cc12)/C(O)=C/[C@H](C)O	InChI=1S/C19H20O5/c1-10(17(21)7-11(2)20)6-14-9-18(22)12(3)15-5-4-13(19(23)24)8-16(14)15/h4-9,11,20-22H,1-3H3,(H,23,24)/b10-6?,17-7-/t11-/m0/s1	HGRJARVCBKSRRV-WSNNLCLSSA-N	C[C@@H](/C=C(/C(C)=Cc1c(cc(cc2)C(O)=O)c2c(C)c(O)c1)\O)O	0	InChI=1S/C19H20O5/c1-10(17(21)7-11(2)20)6-14-9-18(22)12(3)15-5-4-13(19(23)24)8-16(14)15/h4-9,11,20-22H,1-3H3,(H,23,24)/b10-6?,17-7-/t11-/m0/s1	1	HGRJARVCBKSRRV-WSNNLCLSSA-N	1	
