tetra	ez	rdSMILES	rdInChI	rdInChIKey
0	3	C/C=C\C(C)=C(\CCC(=O)O)CC(=O)N/N=C(\NCCC)NC(=O)O	InChI=1S/C16H26N4O5/c1-4-6-11(3)12(7-8-14(22)23)10-13(21)19-20-15(17-9-5-2)18-16(24)25/h4,6H,5,7-10H2,1-3H3,(H,19,21)(H,22,23)(H,24,25)(H2,17,18,20)/b6-4-,12-11-	LSTGMZRNSJHTJZ-GTXUGCKKSA-N
0	0	O=C(O)c1ccc2ccc(OCCCOC(F)(F)Cc3cnc(C(=O)O)o3)cc2c1	InChI=1S/C20H17F2NO7/c21-20(22,10-16-11-23-17(30-16)19(26)27)29-7-1-6-28-15-5-4-12-2-3-13(18(24)25)8-14(12)9-15/h2-5,8-9,11H,1,6-7,10H2,(H,24,25)(H,26,27)	XKZGYOQRJYIAJU-UHFFFAOYSA-N
0	0	CCCCC(=O)N(C(=O)OCC)c1cc(O)[nH]c1CN	InChI=1S/C13H21N3O4/c1-3-5-6-12(18)16(13(19)20-4-2)10-7-11(17)15-9(10)8-14/h7,15,17H,3-6,8,14H2,1-2H3	CQUJILFTWGZCTA-UHFFFAOYSA-N
1	1	COc1c(O)cc(C[C@H](C(=O)O)c2ccccc2)cc1Cl	InChI=1S/C16H15ClO4/c1-21-15-13(17)8-10(9-14(15)18)7-12(16(19)20)11-5-3-2-4-6-11/h2-6,8-9,12,18H,7H2,1H3,(H,19,20)/t12-/m0/s1	BLIRMKRCJDWOLS-LBPRGKRZSA-N
0	0	CCCOC(=O)NC(=O)c1c(CC(=O)O)c(F)cc(I)c1C(=O)OC(=O)c1ccccc1OC	InChI=1S/C22H19FINO9/c1-3-8-33-22(31)25-19(28)17-12(9-16(26)27)13(23)10-14(24)18(17)21(30)34-20(29)11-6-4-5-7-15(11)32-2/h4-7,10H,3,8-9H2,1-2H3,(H,26,27)(H,25,28,31)	VJNWZZCSQPKRKT-UHFFFAOYSA-N
0	0	CCc1cc(C)c(-c2c(O)ccc(O)c2OC(=O)CC(N)=O)c(O)c1CC	InChI=1S/C20H23NO6/c1-4-11-8-10(3)17(19(26)12(11)5-2)18-13(22)6-7-14(23)20(18)27-16(25)9-15(21)24/h6-8,22-23,26H,4-5,9H2,1-3H3,(H2,21,24)	VQCOGCHXERWNFO-UHFFFAOYSA-N
1	2	CCOc1ccc(N(C)C)cc1C/C=C\[C@@H](O)c1ccc(C(=O)O)[nH]1	InChI=1S/C19H24N2O4/c1-4-25-18-11-8-14(21(2)3)12-13(18)6-5-7-17(22)15-9-10-16(20-15)19(23)24/h5,7-12,17,20,22H,4,6H2,1-3H3,(H,23,24)/b7-5-/t17-/m1/s1	LKDRCKVYDYKGCF-XTKXOIQPSA-N
1	1	Cc1c[nH]c(C[C@H]2CCc3c(cc(O)c4c3CC=C(C(=O)O)C4)C2)n1	InChI=1S/C20H22N2O3/c1-11-10-21-19(22-11)7-12-2-4-15-14(6-12)9-18(23)17-8-13(20(24)25)3-5-16(15)17/h3,9-10,12,23H,2,4-8H2,1H3,(H,21,22)(H,24,25)/t12-/m0/s1	PLJBYANRDULXMX-LBPRGKRZSA-N
1	1	O=P(O)(O)C[C@@H](O)c1cc(O)cc(Cc2ccc(-c3ccccc3F)o2)c1	InChI=1S/C19H18FO6P/c20-17-4-2-1-3-16(17)19-6-5-15(26-19)9-12-7-13(10-14(21)8-12)18(22)11-27(23,24)25/h1-8,10,18,21-22H,9,11H2,(H2,23,24,25)/t18-/m1/s1	ZFXROPYGUADJEU-GOSISDBHSA-N
2	2	CCc1c(CO)cc(CCCC(=O)O)cc1CCc1oc(C[C@H](CCC(=O)O)[C@@H](O)CC)cc1C	InChI=1S/C28H40O7/c1-4-24-20(14-19(15-22(24)17-29)7-6-8-27(31)32)9-11-26-18(3)13-23(35-26)16-21(25(30)5-2)10-12-28(33)34/h13-15,21,25,29-30H,4-12,16-17H2,1-3H3,(H,31,32)(H,33,34)/t21-,25-/m0/s1	MVYXDIUOKVQNGR-OFVILXPXSA-N
0	0	CCCCc1c(C(=O)O)cc(Nc2c(C(=O)O)ccc(F)c2F)c(Cl)c1OC	InChI=1S/C19H18ClF2NO5/c1-3-4-5-9-11(19(26)27)8-13(14(20)17(9)28-2)23-16-10(18(24)25)6-7-12(21)15(16)22/h6-8,23H,3-5H2,1-2H3,(H,24,25)(H,26,27)	MQTCSENLEIIRBE-UHFFFAOYSA-N
1	2	CO/C(=C/[C@H](CC(=O)O)c1ccccn1)N(C)c1ncc(CC#N)[nH]1	InChI=1S/C17H19N5O3/c1-22(17-20-11-13(21-17)6-7-18)15(25-2)9-12(10-16(23)24)14-5-3-4-8-19-14/h3-5,8-9,11-12H,6,10H2,1-2H3,(H,20,21)(H,23,24)/b15-9+/t12-/m1/s1	YOENECSWXWEUHC-KMHUVPDISA-N
2	3	CCCOC(=O)C[C@@H]1C(C)=C[C@H](O)c2c(C/N=C(/O)C(C)(C)C)ccc(O)c21	InChI=1S/C22H31NO5/c1-6-9-28-18(26)11-15-13(2)10-17(25)19-14(7-8-16(24)20(15)19)12-23-21(27)22(3,4)5/h7-8,10,15,17,24-25H,6,9,11-12H2,1-5H3,(H,23,27)/t15-,17+/m1/s1	ONGRLLKWNBEYNQ-WBVHZDCISA-N
0	0	COc1cccc(-c2ncc(C)c(CCOc3cc4cccc(Cl)c4cc3O)c2F)c1	InChI=1S/C25H21ClFNO3/c1-15-14-28-25(17-6-3-7-18(11-17)30-2)24(27)19(15)9-10-31-23-12-16-5-4-8-21(26)20(16)13-22(23)29/h3-8,11-14,29H,9-10H2,1-2H3	CCDRRKIVWBVXOD-UHFFFAOYSA-N
1	2	Cc1ccc(C(=O)NC(=O)/C(C=O)=C/C(F)(F)c2cccc3c2[C@H](O)C=CC3)cc1	InChI=1S/C23H19F2NO4/c1-14-8-10-16(11-9-14)21(29)26-22(30)17(13-27)12-23(24,25)18-6-2-4-15-5-3-7-19(28)20(15)18/h2-4,6-13,19,28H,5H2,1H3,(H,26,29,30)/b17-12+/t19-/m1/s1	MICLQWGGSCIIDH-XYSGSMRZSA-N
0	3	CC/C(COC)=C(C)/C(/C=C\CCC(=O)O)=C\C[n+]1c(-c2ccccc2)c[nH]c1C	InChI=1S/C25H32N2O3/c1-5-21(18-30-4)19(2)22(11-9-10-14-25(28)29)15-16-27-20(3)26-17-24(27)23-12-7-6-8-13-23/h6-9,11-13,15,17H,5,10,14,16,18H2,1-4H3,(H,28,29)/p+1/b11-9-,21-19-,22-15-	HVIRLZZFYRAAJK-RFUSIJOQSA-O
2	2	CSC[C@H]1C(c2cc(O)ccc2C(=O)O)=C2C=C(N)N=C[C@H]2c2c1cc(C(=O)O)nc2O	InChI=1S/C22H19N3O6S/c1-32-8-15-12-5-16(22(30)31)25-20(27)19(12)14-7-24-17(23)6-13(14)18(15)11-4-9(26)2-3-10(11)21(28)29/h2-7,14-15,26H,8,23H2,1H3,(H,25,27)(H,28,29)(H,30,31)/t14-,15-/m1/s1	IGZSERQDBKPEBW-HUUCEWRRSA-N
0	0	C=C(Cc1c2ccccc2c(CC(=O)O)c2cc(COC)[nH]c12)C(=O)O	InChI=1S/C20H19NO5/c1-11(20(24)25)7-16-14-6-4-3-5-13(14)15(9-18(22)23)17-8-12(10-26-2)21-19(16)17/h3-6,8,21H,1,7,9-10H2,2H3,(H,22,23)(H,24,25)	JYKNJWBXJYHHKV-UHFFFAOYSA-N
0	0	Cc1nc2c(O)cc(O)cc2c2c(Cl)c(F)c(Oc3cc(F)cc(OC(=O)c4ccc[nH]4)c3Br)cc12	InChI=1S/C25H14BrClF2N2O5/c1-10-13-9-19(23(29)22(27)20(13)14-7-12(32)8-16(33)24(14)31-10)35-17-5-11(28)6-18(21(17)26)36-25(34)15-3-2-4-30-15/h2-9,30,32-33H,1H3	CNSUDDDVUQGWHS-UHFFFAOYSA-N
0	1	COCCc1coc2cccc(C(=O)/C(C=O)=C\Nc3ccccc3)c12	InChI=1S/C21H19NO4/c1-25-11-10-15-14-26-19-9-5-8-18(20(15)19)21(24)16(13-23)12-22-17-6-3-2-4-7-17/h2-9,12-14,22H,10-11H2,1H3/b16-12-	FJHMYLOHHXEXMK-VBKFSLOCSA-N
1	1	COC1=Cc2ccccc2C2=C(O)Cc3c(cc(O)c4cc(C(=O)O)c(O)c(C)c34)[C@H]12	InChI=1S/C25H20O6/c1-11-21-14-10-19(27)22-13-6-4-3-5-12(13)7-20(31-2)23(22)15(14)9-18(26)16(21)8-17(24(11)28)25(29)30/h3-9,23,26-28H,10H2,1-2H3,(H,29,30)/t23-/m1/s1	RSSLBAHDOZCNSR-HSZRJFAPSA-N
0	1	C/C=C(\CC(=O)OC(=O)CC(=O)O)c1ccc2c(C)cc3ccccc3c2c1N	InChI=1S/C23H21NO5/c1-3-14(11-20(27)29-21(28)12-19(25)26)18-9-8-16-13(2)10-15-6-4-5-7-17(15)22(16)23(18)24/h3-10H,11-12,24H2,1-2H3,(H,25,26)/b14-3+	HICPMQLKLGLKFP-LZWSPWQCSA-N
1	1	CC(C)(C)OCCc1c([C@H]2C=CNC2)cc2c(O)c(C(=O)O)c(O)c3c2c1C=CC3	InChI=1S/C24H27NO5/c1-24(2,3)30-10-8-14-15-5-4-6-16-19(15)18(11-17(14)13-7-9-25-12-13)22(27)20(21(16)26)23(28)29/h4-5,7,9,11,13,25-27H,6,8,10,12H2,1-3H3,(H,28,29)/t13-/m0/s1	OWTQHSMQZWGNSX-ZDUSSCGKSA-N
1	1	CCC[C@](O)(CC)c1cc(Cl)c(F)c2ccccc12	InChI=1S/C16H18ClFO/c1-3-9-16(19,4-2)13-10-14(17)15(18)12-8-6-5-7-11(12)13/h5-8,10,19H,3-4,9H2,1-2H3/t16-/m1/s1	LCWUUTPKEAORJA-MRXNPFEDSA-N
0	0	CCOc1c(C(=O)Nc2ccccc2)c(O)cc2ccccc12	InChI=1S/C19H17NO3/c1-2-23-18-15-11-7-6-8-13(15)12-16(21)17(18)19(22)20-14-9-4-3-5-10-14/h3-12,21H,2H2,1H3,(H,20,22)	IPTXWCCJRQGRGF-UHFFFAOYSA-N
0	1	O=C(O)/C=C\OC(=O)Oc1cc(O)cc(C(=O)Cn2ccc(C(=O)O)n2)c1C(=O)CC(=O)O	InChI=1S/C19H14N2O12/c22-9-5-10(13(24)8-21-3-1-11(20-21)18(29)30)17(12(23)7-16(27)28)14(6-9)33-19(31)32-4-2-15(25)26/h1-6,22H,7-8H2,(H,25,26)(H,27,28)(H,29,30)/b4-2-	IPCIKXZSFQIOLU-RQOWECAXSA-N
0	0	CCOc1c(C(=O)O)c(CC(N)=O)c(NC(=O)OC(=O)CC(=O)O)c2cccc(O)c12	InChI=1S/C19H18N2O10/c1-2-30-17-14-8(4-3-5-10(14)22)16(9(6-11(20)23)15(17)18(27)28)21-19(29)31-13(26)7-12(24)25/h3-5,22H,2,6-7H2,1H3,(H2,20,23)(H,21,29)(H,24,25)(H,27,28)	ABIDMDNDNKUUMM-UHFFFAOYSA-N
0	0	CNc1cc(OC)c(CC(=O)O)c2cccc(C(=O)c3ccccc3O)c12	InChI=1S/C21H19NO5/c1-22-16-11-18(27-2)15(10-19(24)25)12-7-5-8-14(20(12)16)21(26)13-6-3-4-9-17(13)23/h3-9,11,22-23H,10H2,1-2H3,(H,24,25)	CHRGJZXDNKTXPC-UHFFFAOYSA-N
1	1	CCCCc1c([C@@H](C(=O)O)C(=O)NC(=O)CC(=O)O)c(O)c(O)c2ccc3c(ncn3CC(=O)O)c12	InChI=1S/C23H23N3O10/c1-2-3-4-10-16-11(5-6-12-19(16)24-9-26(12)8-15(30)31)20(32)21(33)17(10)18(23(35)36)22(34)25-13(27)7-14(28)29/h5-6,9,18,32-33H,2-4,7-8H2,1H3,(H,28,29)(H,30,31)(H,35,36)(H,25,27,34)/t18-/m1/s1	BSORXVQVWMAVQU-GOSISDBHSA-N
1	1	CCc1nc(O)n(C[C@H](O)c2c(C)c[nH]c2O)c1O	InChI=1S/C12H17N3O4/c1-3-7-11(18)15(12(19)14-7)5-8(16)9-6(2)4-13-10(9)17/h4,8,13,16-18H,3,5H2,1-2H3,(H,14,19)/t8-/m0/s1	LJJOCHSKXGCZAR-QMMMGPOBSA-N
0	0	O=C(O)CCCCOc1c(C(=O)O)ccc2[nH]ccc12	InChI=1S/C14H15NO5/c16-12(17)3-1-2-8-20-13-9-6-7-15-11(9)5-4-10(13)14(18)19/h4-7,15H,1-3,8H2,(H,16,17)(H,18,19)	WMVZIDIJVMVCAP-UHFFFAOYSA-N
2	2	COC1=CCc2cc(Cl)c3c(c2[C@@H]1C(=O)NCc1cccc(O)c1)CC=C[C@H]3C	InChI=1S/C24H24ClNO3/c1-14-5-3-8-18-21(14)19(25)12-16-9-10-20(29-2)23(22(16)18)24(28)26-13-15-6-4-7-17(27)11-15/h3-7,10-12,14,23,27H,8-9,13H2,1-2H3,(H,26,28)/t14-,23-/m1/s1	HRSHIVFXYGZLID-QKFKETGDSA-N
2	2	CC(C)[C@@H](C[C@@H](O)CO)C(=O)OC(=O)c1ccncc1	InChI=1S/C14H19NO5/c1-9(2)12(7-11(17)8-16)14(19)20-13(18)10-3-5-15-6-4-10/h3-6,9,11-12,16-17H,7-8H2,1-2H3/t11-,12-/m1/s1	HEYATHGFJMBAQJ-VXGBXAGGSA-N
0	0	COc1c(Cl)ccc2c(Cl)c(-c3c(O)[nH]c(O)c3C(=O)O)c(O)cc12	InChI=1S/C16H11Cl2NO6/c1-25-13-6-4-8(20)9(12(18)5(6)2-3-7(13)17)10-11(16(23)24)15(22)19-14(10)21/h2-4,19-22H,1H3,(H,23,24)	XTEZPKMYPKFCII-UHFFFAOYSA-N
0	0	COc1cccc2c1ccc1c3cc[nH]c3c(O)c(C)c21	InChI=1S/C18H15NO2/c1-10-16-12-4-3-5-15(21-2)11(12)6-7-13(16)14-8-9-19-17(14)18(10)20/h3-9,19-20H,1-2H3	PPKLBDQFIBCRAF-UHFFFAOYSA-N
0	0	O=C(O)c1cc2c(C(=O)NC(=O)N(O)CCc3ncc[nH]3)c(Cl)cc(O)c2[nH]1	InChI=1S/C16H14ClN5O6/c17-8-6-10(23)13-7(5-9(20-13)15(25)26)12(8)14(24)21-16(27)22(28)4-1-11-18-2-3-19-11/h2-3,5-6,20,23,28H,1,4H2,(H,18,19)(H,25,26)(H,21,24,27)	GBLLDUFTNAVGIV-UHFFFAOYSA-N
1	1	CCCc1c(C[C@@H](O)C(C)C)c2c(O)cc3[nH]c(C)cc3c2c2c(O)nc(N)nc12	InChI=1S/C23H28N4O3/c1-5-6-12-13(8-16(28)10(2)3)18-17(29)9-15-14(7-11(4)25-15)19(18)20-21(12)26-23(24)27-22(20)30/h7,9-10,16,25,28-29H,5-6,8H2,1-4H3,(H3,24,26,27,30)/t16-/m1/s1	USAJFAQRGUTVSX-MRXNPFEDSA-N
0	0	C=C(Cl)Nc1cccc2c(C)ncc(OC(=O)CCCCCOc3cc(C)c(CC)c(OC)c3)c12	InChI=1S/C28H33ClN2O4/c1-6-22-18(2)15-21(16-25(22)33-5)34-14-9-7-8-13-27(32)35-26-17-30-19(3)23-11-10-12-24(28(23)26)31-20(4)29/h10-12,15-17,31H,4,6-9,13-14H2,1-3,5H3	KFMVTMFDUKDWBM-UHFFFAOYSA-N
0	0	COc1c2c(C(=O)O)cc(C(=N)O)c(O)c2cc2c1c(Oc1cccc(O)c1)cc1cc[nH]c12	InChI=1S/C25H18N2O7/c1-33-23-19-15(22(29)17(24(26)30)10-16(19)25(31)32)9-14-20(23)18(7-11-5-6-27-21(11)14)34-13-4-2-3-12(28)8-13/h2-10,27-29H,1H3,(H2,26,30)(H,31,32)	WFIUEHDRIYLACY-UHFFFAOYSA-N
0	0	CNc1cccc2ccc(Cl)c(-c3ccccc3-c3ncc(C(=O)O)[nH]3)c12	InChI=1S/C21H16ClN3O2/c1-23-16-8-4-5-12-9-10-15(22)19(18(12)16)13-6-2-3-7-14(13)20-24-11-17(25-20)21(26)27/h2-11,23H,1H3,(H,24,25)(H,26,27)	IGLPEOPGTRISNC-UHFFFAOYSA-N
0	0	CCCCC(F)(F)c1c(-c2ccccc2)ccc2[nH]c(C)nc12	InChI=1S/C19H20F2N2/c1-3-4-12-19(20,21)17-15(14-8-6-5-7-9-14)10-11-16-18(17)23-13(2)22-16/h5-11H,3-4,12H2,1-2H3,(H,22,23)	NEAHTDGUMWLRFJ-UHFFFAOYSA-N
0	0	O=C(O)C1=CCc2c([nH]c3c(-c4c(C(C(=O)O)C(=O)O)cc5ccccc5c4O)c(O)ccc23)N1	InChI=1S/C25H18N2O8/c28-16-8-6-12-13-5-7-15(23(30)31)26-22(13)27-20(12)19(16)17-14(18(24(32)33)25(34)35)9-10-3-1-2-4-11(10)21(17)29/h1-4,6-9,18,26-29H,5H2,(H,30,31)(H,32,33)(H,34,35)	GHPWSHKSSHQVRF-UHFFFAOYSA-N
0	0	CCC(=O)OS(=O)(=O)CCC(=O)c1cccc2c(CCOC)ccc(C(=O)O)c12	InChI=1S/C20H22O8S/c1-3-18(22)28-29(25,26)12-10-17(21)15-6-4-5-14-13(9-11-27-2)7-8-16(19(14)15)20(23)24/h4-8H,3,9-12H2,1-2H3,(H,23,24)	KOQRAAASWYOZOQ-UHFFFAOYSA-N
1	1	COC1=CCc2nc3c(cc2[C@H]1C(C)(C)C)c(C(=O)O)c(N)c1c(C(=O)CC(=O)O)cccc13	InChI=1S/C26H26N2O6/c1-26(2,3)22-14-10-15-21(25(32)33)23(27)20-12(17(29)11-19(30)31)6-5-7-13(20)24(15)28-16(14)8-9-18(22)34-4/h5-7,9-10,22H,8,11,27H2,1-4H3,(H,30,31)(H,32,33)/t22-/m1/s1	REVCLTBLTSRVBE-JOCHJYFZSA-N
1	1	Cc1ccc(CC2=C[C@@H]3C(=CCc4cc(O)cc(CCC(=O)O)c43)C=C2)o1	InChI=1S/C23H22O4/c1-14-2-8-20(27-14)10-15-3-4-16-5-6-17-12-19(24)13-18(7-9-22(25)26)23(17)21(16)11-15/h2-5,8,11-13,21,24H,6-7,9-10H2,1H3,(H,25,26)/t21-/m1/s1	RMATYSQVHZLOQY-OAQYLSRUSA-N
0	0	COc1cccc2cc(C(=O)O)c(Oc3cc(C)c(C(=O)O)cc3F)c(-c3ccccc3F)c12	InChI=1S/C26H18F2O6/c1-13-10-21(19(28)12-16(13)25(29)30)34-24-17(26(31)32)11-14-6-5-9-20(33-2)22(14)23(24)15-7-3-4-8-18(15)27/h3-12H,1-2H3,(H,29,30)(H,31,32)	ZFHFUBNELAQNIU-UHFFFAOYSA-N
0	0	COCc1c(F)ccc(Oc2cc(Cl)ccc2OC)c1OC	InChI=1S/C16H16ClFO4/c1-19-9-11-12(18)5-7-14(16(11)21-3)22-15-8-10(17)4-6-13(15)20-2/h4-8H,9H2,1-3H3	WOMIXYCUNZQHOK-UHFFFAOYSA-N
0	0	CC(=O)N(C)c1cc(C(=O)O)c2c(OC(=O)CCC(=O)O)cccc2c1	InChI=1S/C18H17NO7/c1-10(20)19(2)12-8-11-4-3-5-14(17(11)13(9-12)18(24)25)26-16(23)7-6-15(21)22/h3-5,8-9H,6-7H2,1-2H3,(H,21,22)(H,24,25)	DPPYZXXOEPKBBM-UHFFFAOYSA-N
1	2	CC/N=C(\O)C[C@@](Cc1ccc(O)c2cc3cc(O)ccc3cc12)(C(=O)O)C(=O)OC(=O)CCO	InChI=1S/C25H25NO9/c1-2-26-21(30)13-25(23(32)33,24(34)35-22(31)7-8-27)12-15-4-6-20(29)19-11-16-9-17(28)5-3-14(16)10-18(15)19/h3-6,9-11,27-29H,2,7-8,12-13H2,1H3,(H,26,30)(H,32,33)/t25-/m0/s1	MHXRODUORSCUGS-VWLOTQADSA-N
1	1	COCC[C@H](O)CCc1cccc(-c2c(C)cccc2CC(=O)O)c1	InChI=1S/C21H26O4/c1-15-5-3-7-18(14-20(23)24)21(15)17-8-4-6-16(13-17)9-10-19(22)11-12-25-2/h3-8,13,19,22H,9-12,14H2,1-2H3,(H,23,24)/t19-/m1/s1	XHPZRZKIVQTBFH-LJQANCHMSA-N
1	1	COc1ccc(O)c2c(O)cc([C@H](Cl)c3ccc(N)c4c3CC=CC4)c(C(=O)O)c12	InChI=1S/C23H20ClNO5/c1-30-18-9-8-16(26)20-17(27)10-14(19(21(18)20)23(28)29)22(24)13-6-7-15(25)12-5-3-2-4-11(12)13/h2-3,6-10,22,26-27H,4-5,25H2,1H3,(H,28,29)/t22-/m1/s1	PEBFAOXOJZWRQD-JOCHJYFZSA-N
2	2	CC[C@](O)(C[C@H](C)O)C1=CCc2cccc(C)c2C1	InChI=1S/C17H24O2/c1-4-17(19,11-13(3)18)15-9-8-14-7-5-6-12(2)16(14)10-15/h5-7,9,13,18-19H,4,8,10-11H2,1-3H3/t13-,17-/m0/s1	VHXWYBFLXPJSTM-GUYCJALGSA-N
2	2	CCOc1c(C)c([C@@H](OC)C(=O)O)c2c3c(cccc13)C=C(O)[C@H]2CC(=O)O	InChI=1S/C21H22O7/c1-4-28-19-10(2)16(20(27-3)21(25)26)18-13(9-15(23)24)14(22)8-11-6-5-7-12(19)17(11)18/h5-8,13,20,22H,4,9H2,1-3H3,(H,23,24)(H,25,26)/t13-,20-/m1/s1	CYWCNQTYVSPHAX-ZUOKHONESA-N
0	0	O=C(O)C(C(=O)O)c1cc(CCCO)cc2c(O)cc3[nH]ccc3c12	InChI=1S/C18H17NO6/c20-5-1-2-9-6-11-14(21)8-13-10(3-4-19-13)15(11)12(7-9)16(17(22)23)18(24)25/h3-4,6-8,16,19-21H,1-2,5H2,(H,22,23)(H,24,25)	PJFZVLJQDDXKPY-UHFFFAOYSA-N
1	1	CC(C)(C(=O)O)c1csc2c3c(c(O)c(OCCCCc4cccc(O)c4)c12)[C@H](Cl)C=CC3	InChI=1S/C26H27ClO5S/c1-26(2,25(30)31)18-14-33-24-17-10-6-11-19(27)20(17)22(29)23(21(18)24)32-12-4-3-7-15-8-5-9-16(28)13-15/h5-6,8-9,11,13-14,19,28-29H,3-4,7,10,12H2,1-2H3,(H,30,31)/t19-/m1/s1	DJJDUCJFVOAJIS-LJQANCHMSA-N
0	1	NS(=O)(=O)NCC(=O)OC(=O)c1ccc(Cl)c2cc3ccc(C(=O)/C=C(/O)C(=O)C(=O)O)cc3cc12	InChI=1S/C22H15ClN2O10S/c23-16-4-3-13(22(32)35-19(28)9-25-36(24,33)34)14-7-12-5-11(2-1-10(12)6-15(14)16)17(26)8-18(27)20(29)21(30)31/h1-8,25,27H,9H2,(H,30,31)(H2,24,33,34)/b18-8+	JHKGWBSGLWHPDJ-QGMBQPNBSA-N
4	4	C=C[C@H]1C=C2C(OC)=C3C(Cl)=CC=C[C@@H]3[C@H](OC)[C@@H]2c2c(C(=O)O)cc(O)c(C)c21	InChI=1S/C24H23ClO5/c1-5-12-9-14-21(20-15(24(27)28)10-17(26)11(2)18(12)20)22(29-3)13-7-6-8-16(25)19(13)23(14)30-4/h5-10,12-13,21-22,26H,1H2,2-4H3,(H,27,28)/t12-,13-,21-,22-/m0/s1	KBGVULXFKXCDAF-VYNZJCPOSA-N
0	1	CC/C=C\Cc1ccc(CCC(=O)OC(=O)c2cccn2CC)cc1O	InChI=1S/C21H25NO4/c1-3-5-6-8-17-12-10-16(15-19(17)23)11-13-20(24)26-21(25)18-9-7-14-22(18)4-2/h5-7,9-10,12,14-15,23H,3-4,8,11,13H2,1-2H3/b6-5-	KOZKDOMLXBXUGT-WAYWQWQTSA-N
0	0	CCc1c(CNC(=O)C(=O)C(=O)O)cccc1OC	InChI=1S/C13H15NO5/c1-3-9-8(5-4-6-10(9)19-2)7-14-12(16)11(15)13(17)18/h4-6H,3,7H2,1-2H3,(H,14,16)(H,17,18)	UDDOECXFTFUPQU-UHFFFAOYSA-N
0	0	COCc1[nH]c(O)c(-c2cc(Cc3c(C)cccc3C(=O)O)co2)c1C#N	InChI=1S/C20H18N2O5/c1-11-4-3-5-13(20(24)25)14(11)6-12-7-17(27-9-12)18-15(8-21)16(10-26-2)22-19(18)23/h3-5,7,9,22-23H,6,10H2,1-2H3,(H,24,25)	SJLDBJKILDASOY-UHFFFAOYSA-N
0	0	Cc1ccccc1C(=O)Nc1c(C(=O)O)ccc2cc(O)c(O)c(C)c12	InChI=1S/C20H17NO5/c1-10-5-3-4-6-13(10)19(24)21-17-14(20(25)26)8-7-12-9-15(22)18(23)11(2)16(12)17/h3-9,22-23H,1-2H3,(H,21,24)(H,25,26)	KYHMSZUQKGGFDS-UHFFFAOYSA-N
1	1	CCC[C@@H](C)N1CCNC(C(=O)N(O)S(=O)(=O)c2ccc3c(O)noc3c2CCC(=O)O)=C1N	InChI=1S/C20H27N5O8S/c1-3-4-11(2)24-10-9-22-16(18(24)21)20(29)25(30)34(31,32)14-7-5-13-17(33-23-19(13)28)12(14)6-8-15(26)27/h5,7,11,22,30H,3-4,6,8-10,21H2,1-2H3,(H,23,28)(H,26,27)/t11-/m1/s1	JVDAEMYGXYWYSI-LLVKDONJSA-N
0	2	CCCC(=O)NC(=O)CCc1occc1/C=C\C(C)=C\CCC(=O)O	InChI=1S/C19H25NO5/c1-3-5-17(21)20-18(22)11-10-16-15(12-13-25-16)9-8-14(2)6-4-7-19(23)24/h6,8-9,12-13H,3-5,7,10-11H2,1-2H3,(H,23,24)(H,20,21,22)/b9-8-,14-6+	JZYSPKQQPOXCIR-TUIHDFOVSA-N
3	4	CC/C=C\[C@@H](OCCC)c1cc(C(=O)O)cc2c1[C@@H](C)C=C[C@H]2OC	InChI=1S/C21H28O4/c1-5-7-8-19(25-11-6-2)17-13-15(21(22)23)12-16-18(24-4)10-9-14(3)20(16)17/h7-10,12-14,18-19H,5-6,11H2,1-4H3,(H,22,23)/b8-7-/t14-,18+,19+/m0/s1	UEEUFBVJWZTDQG-UGCAKWQMSA-N
1	1	NC(=O)c1c(C(=O)C[C@H](CO)c2cc3cc(O)ccc3c(O)c2O)ccc(O)c1C(=O)O	InChI=1S/C22H19NO9/c23-21(30)17-13(3-4-15(26)18(17)22(31)32)16(27)7-10(8-24)14-6-9-5-11(25)1-2-12(9)19(28)20(14)29/h1-6,10,24-26,28-29H,7-8H2,(H2,23,30)(H,31,32)/t10-/m1/s1	ZWMNDLIXEBHUKY-SNVBAGLBSA-N
1	3	C=C[C@H](/C=C(\Cl)c1ccccc1)c1cc(O)nc(/C(O)=N/c2ccc3sccc3c2OCCC)c1	InChI=1S/C28H25ClN2O3S/c1-3-13-34-27-21-12-14-35-25(21)11-10-23(27)31-28(33)24-16-20(17-26(32)30-24)18(4-2)15-22(29)19-8-6-5-7-9-19/h4-12,14-18H,2-3,13H2,1H3,(H,30,32)(H,31,33)/b22-15-/t18-/m1/s1	JHDVQPSRVLGOOU-OSVNEOKWSA-N
2	2	CCC1=C(F)Cc2c([C@H](C(=O)O)[C@H](O)CCO)cc(CC(=O)O)c(O)c2C1	InChI=1S/C19H23FO7/c1-2-9-5-13-11(8-14(9)20)12(6-10(18(13)25)7-16(23)24)17(19(26)27)15(22)3-4-21/h6,15,17,21-22,25H,2-5,7-8H2,1H3,(H,23,24)(H,26,27)/t15-,17+/m1/s1	UWXLJSDVGNEWEX-WBVHZDCISA-N
0	1	Nc1cccc(C(F)(F)Cc2ccccc2)c1/C=C\Cc1ccc(O)[nH]1	InChI=1S/C21H20F2N2O/c22-21(23,14-15-6-2-1-3-7-15)18-10-5-11-19(24)17(18)9-4-8-16-12-13-20(26)25-16/h1-7,9-13,25-26H,8,14,24H2/b9-4-	PPBSFTDGCLUKBX-WTKPLQERSA-N
