obstereo	obEZ	Structure of obSMILES [idcode]	obSMILES	obInChi	obInChiKey	dwSmiles	diff_smiles	dwInChI	diff_InChi	dwInChI-Key	diff_InChiKey	
2	0	eg`XF@@I@DJJcklbfTrTTRRRbRVTjfedQWTsTuSTPTUUSAH^Ii@@	O=C(O)CC(=O)CCc1n(c2c(c1)ccc(c2)OC)C[C@@H]1C[C@H](CCC1)CC(=O)O	InChI=1S/C23H29NO6/c1-30-20-8-5-17-11-18(6-7-19(25)12-23(28)29)24(21(17)13-20)14-16-4-2-3-15(9-16)10-22(26)27/h5,8,11,13,15-16H,2-4,6-7,9-10,12,14H2,1H3,(H,26,27)(H,28,29)/t15-,16-/m0/s1	KWMYOTZXXSCDDM-HOTGVXAUSA-N	COc1cc([n](C[C@@H]2C[C@@H](CC(O)=O)CCC2)c(CCC(CC(O)=O)=O)c2)c2cc1	0	InChI=1S/C23H29NO6/c1-30-20-8-5-17-11-18(6-7-19(25)12-23(28)29)24(21(17)13-20)14-16-4-2-3-15(9-16)10-22(26)27/h5,8,11,13,15-16H,2-4,6-7,9-10,12,14H2,1H3,(H,26,27)(H,28,29)/t15-,16-/m0/s1	1	KWMYOTZXXSCDDM-HOTGVXAUSA-N	1	
0	0	fmgQp@FB@PsoSWdTTTtVRTtrRTjgIEZuLuSLDDTt@@@	O=C1C(=C(NC(=O)OCC)C(=O)C=C1NCc1cc(ccc1)CC(=O)O)O	InChI=1S/C18H18N2O7/c1-2-27-18(26)20-15-13(21)8-12(16(24)17(15)25)19-9-11-5-3-4-10(6-11)7-14(22)23/h3-6,8,19,25H,2,7,9H2,1H3,(H,20,26)(H,22,23)	OSLNHOGPAMSFEZ-UHFFFAOYSA-N	CCOC(NC(C(C=C(C1=O)NCc2cc(CC(O)=O)ccc2)=O)=C1O)=O	0	InChI=1S/C18H18N2O7/c1-2-27-18(26)20-15-13(21)8-12(16(24)17(15)25)19-9-11-5-3-4-10(6-11)7-14(22)23/h3-6,8,19,25H,2,7,9H2,1H3,(H,20,26)(H,22,23)	1	OSLNHOGPAMSFEZ-UHFFFAOYSA-N	1	
1	0	eohXFH@MBIDeck`HcHhhheEEXdhiiJhYnEK@lbhHBbBbejjf`hFd@@	Clc1c(OC)c(O)cc2c1c(n1c(O)ccc1CC(=O)O)ccc2C([C@H](O)CC)(C)C	InChI=1S/C23H26ClNO6/c1-5-17(27)23(2,3)14-7-8-15(25-12(10-19(29)30)6-9-18(25)28)20-13(14)11-16(26)22(31-4)21(20)24/h6-9,11,17,26-28H,5,10H2,1-4H3,(H,29,30)/t17-/m1/s1	OYOCCVOEPBPXLB-QGZVFWFLSA-N	CC[C@H](C(C)(C)c(cc1)c(cc(c(OC)c2Cl)O)c2c1-[n]1c(O)ccc1CC(O)=O)O	0	InChI=1S/C23H26ClNO6/c1-5-17(27)23(2,3)14-7-8-15(25-12(10-19(29)30)6-9-18(25)28)20-13(14)11-16(26)22(31-4)21(20)24/h6-9,11,17,26-28H,5,10H2,1-4H3,(H,29,30)/t17-/m1/s1	1	OYOCCVOEPBPXLB-QGZVFWFLSA-N	1	
0	0	fi{Ac@CUzBlcDYbLbbbTTbTUTUrTXJSoI`HBjHhjfD@@	Ic1c2c3c(c(Cl)c(cc3c(c1)OC)COC(=O)C)C(=CC2(C)C)Cl	InChI=1S/C19H17Cl2IO3/c1-9(23)25-8-10-5-11-14(24-4)6-13(22)17-15(11)16(18(10)21)12(20)7-19(17,2)3/h5-7H,8H2,1-4H3	FMWLEWJSYXWZAG-UHFFFAOYSA-N	CC(C)(C=C(c1c2c(c(OC)c3)cc(COC(C)=O)c1Cl)Cl)c2c3I	0	InChI=1S/C19H17Cl2IO3/c1-9(23)25-8-10-5-11-14(24-4)6-13(22)17-15(11)16(18(10)21)12(20)7-19(17,2)3/h5-7H,8H2,1-4H3	1	FMWLEWJSYXWZAG-UHFFFAOYSA-N	1	
0	0	fiwI@@LRctBTrjsjolrdiqUoNCWmRu@@ATmTA@@@	o1c2Nc3ncc(c4c3c(-c2c(c1)C)ccc4)Nc1c(c([nH]c1)C)C	InChI=1S/C20H18N4O/c1-10-9-25-20-17(10)14-6-4-5-13-16(8-22-19(24-20)18(13)14)23-15-7-21-12(3)11(15)2/h4-9,21,23H,1-3H3,(H,22,24)	BGBICRUACIHHGH-UHFFFAOYSA-N	Cc1c[o]c(N2)c1-c(cccc13)c1c2ncc3Nc1c[nH]c(C)c1C	0	InChI=1S/C20H18N4O/c1-10-9-25-20-17(10)14-6-4-5-13-16(8-22-19(24-20)18(13)14)23-15-7-21-12(3)11(15)2/h4-9,21,23H,1-3H3,(H,22,24)	1	BGBICRUACIHHGH-UHFFFAOYSA-N	1	
0	0	fe{`r@HrtZpQ`bLbbbRRTtjfTTRcN]g@PULttAD@@@	Clc1c(cc(c(c1)O)C(=O)CC(=O)Nc1c(c(O)ccc1)C)CC(=O)O	InChI=1S/C18H16ClNO6/c1-9-13(3-2-4-14(9)21)20-17(24)8-16(23)11-5-10(6-18(25)26)12(19)7-15(11)22/h2-5,7,21-22H,6,8H2,1H3,(H,20,24)(H,25,26)	JMNLAJWOKLFQKV-UHFFFAOYSA-N	Cc(c(O)ccc1)c1NC(CC(c(c(O)c1)cc(CC(O)=O)c1Cl)=O)=O	0	InChI=1S/C18H16ClNO6/c1-9-13(3-2-4-14(9)21)20-17(24)8-16(23)11-5-10(6-18(25)26)12(19)7-15(11)22/h2-5,7,21-22H,6,8H2,1H3,(H,20,24)(H,25,26)	1	JMNLAJWOKLFQKV-UHFFFAOYSA-N	1	
0	0	fdyab@OFlxD`dsJ{LslyxLAASMSD@@	Fc1c(cc(cc1)C(=O)OC)Cc1c(O)[nH]cc1	InChI=1S/C13H12FNO3/c1-18-13(17)9-2-3-11(14)10(7-9)6-8-4-5-15-12(8)16/h2-5,7,15-16H,6H2,1H3	WAISXJQDBUCJJS-UHFFFAOYSA-N	COC(c(cc1)cc(Cc(cc[nH]2)c2O)c1F)=O	0	InChI=1S/C13H12FNO3/c1-18-13(17)9-2-3-11(14)10(7-9)6-8-4-5-15-12(8)16/h2-5,7,15-16H,6H2,1H3	1	WAISXJQDBUCJJS-UHFFFAOYSA-N	1	
2	2	edRPN@@@DHbj`X\bfRRbfbTVbtTJrbvc`WTqssSMPDPaPQUTpJGBVbFCQ@	O=C(O)/C=C\C=C\[C@H](c1c(c(c2c(O)cc3c(c2C)[C@@H](C=CC3)CC(=O)O)c(cc1)O)C=O)C	InChI=1S/C27H26O7/c1-15(6-3-4-9-23(31)32)19-10-11-21(29)27(20(19)14-28)26-16(2)25-17(12-22(26)30)7-5-8-18(25)13-24(33)34/h3-6,8-12,14-15,18,29-30H,7,13H2,1-2H3,(H,31,32)(H,33,34)/b6-3+,9-4-/t15-,18+/m1/s1	WRPJAGBDZODCRT-WNUANAQOSA-N	C[C@H](/C=C/C=C\C(O)=O)c(cc1)c(C=O)c(-c(c(C)c([C@H](CC(O)=O)C=CC2)c2c2)c2O)c1O	0	InChI=1S/C27H26O7/c1-15(6-3-4-9-23(31)32)19-10-11-21(29)27(20(19)14-28)26-16(2)25-17(12-22(26)30)7-5-8-18(25)13-24(33)34/h3-6,8-12,14-15,18,29-30H,7,13H2,1-2H3,(H,31,32)(H,33,34)/t15-,18+/m1/s1	0	WRPJAGBDZODCRT-QAPCUYQASA-N	0	
0	0	fegaR@Ld]x\pRFQQQIQJIQPePyQ``irVBBHhXbZfB@@	Fc1c(OC(C)C)c(c2c(c1)c1c(cc2)[nH]c(c1C)CC(=O)O)C(=O)O	InChI=1S/C19H18FNO5/c1-8(2)26-18-12(20)6-11-10(17(18)19(24)25)4-5-13-16(11)9(3)14(21-13)7-15(22)23/h4-6,8,21H,7H2,1-3H3,(H,22,23)(H,24,25)	IGEBQPHLJXQENU-UHFFFAOYSA-N	CC(C)Oc1c(C(O)=O)c2ccc3[nH]c(CC(O)=O)c(C)c3c2cc1F	0	InChI=1S/C19H18FNO5/c1-8(2)26-18-12(20)6-11-10(17(18)19(24)25)4-5-13-16(11)9(3)14(21-13)7-15(22)23/h4-6,8,21H,7H2,1-3H3,(H,22,23)(H,24,25)	1	IGEBQPHLJXQENU-UHFFFAOYSA-N	1	
1	0	fi{aQ@LijwhpQDXcHhheDddeDheGF\dYpX@@JJjZY`XZP@	Clc1c2c(c3c(c1)CC(=C[C@H]3C(=O)O)C(=O)O)cc(c(c2)C(=O)N)Cl	InChI=1S/C17H11Cl2NO5/c18-12-3-6-1-7(16(22)23)2-11(17(24)25)14(6)9-5-13(19)10(15(20)21)4-8(9)12/h2-5,11H,1H2,(H2,20,21)(H,22,23)(H,24,25)/t11-/m1/s1	RUIZNUOEEQXENE-LLVKDONJSA-N	NC(c(cc1c(Cl)cc(CC(C(O)=O)=C[C@H]2C(O)=O)c2c1c1)c1Cl)=O	0	InChI=1S/C17H11Cl2NO5/c18-12-3-6-1-7(16(22)23)2-11(17(24)25)14(6)9-5-13(19)10(15(20)21)4-8(9)12/h2-5,11H,1H2,(H2,20,21)(H,22,23)(H,24,25)/t11-/m1/s1	1	RUIZNUOEEQXENE-LLVKDONJSA-N	1	
1	0	ff}A`@@H]dTrTTTTTJVVT[tVj@bJjjaaJ@@	O=C(O)CCc1c2c(c(cc1C)CCC)CC(=C[C@@H]2OC)C	InChI=1S/C19H26O3/c1-5-6-14-11-13(3)15(7-8-18(20)21)19-16(14)9-12(2)10-17(19)22-4/h10-11,17H,5-9H2,1-4H3,(H,20,21)/t17-/m0/s1	DKNYJJAHIFSZSA-KRWDZBQOSA-N	CCCc1c(CC(C)=C[C@@H]2OC)c2c(CCC(O)=O)c(C)c1	0	InChI=1S/C19H26O3/c1-5-6-14-11-13(3)15(7-8-18(20)21)19-16(14)9-12(2)10-17(19)22-4/h10-11,17H,5-9H2,1-4H3,(H,20,21)/t17-/m0/s1	1	DKNYJJAHIFSZSA-KRWDZBQOSA-N	1	
1	0	ffca@@A@rQSQJJUQIZE\dITTtADMUMTdpu@@	O(c1c2c([nH]c(c2[C@H]2C=C(C=CC2)CC=C)CC)ccc1)C	InChI=1S/C20H23NO/c1-4-8-14-9-6-10-15(13-14)19-16(5-2)21-17-11-7-12-18(22-3)20(17)19/h4,6-7,9,11-13,15,21H,1,5,8,10H2,2-3H3/t15-/m1/s1	XJWIEABOMYGEMA-OAHLLOKOSA-N	CCc([nH]c1ccc2)c([C@H]3C=C(CC=C)C=CC3)c1c2OC	0	InChI=1S/C20H23NO/c1-4-8-14-9-6-10-15(13-14)19-16(5-2)21-17-11-7-12-18(22-3)20(17)19/h4,6-7,9,11-13,15,21H,1,5,8,10H2,2-3H3/t15-/m1/s1	1	XJWIEABOMYGEMA-OAHLLOKOSA-N	1	
2	2	fis`P@A@QrJSK\zrrlnuzuUMMPTQDHqEQGIR@	O=C(OC)[C@@H](/C(=N/[C@@H](c1c(cccc1)CC)COC)/O)C/C=C\CC	InChI=1S/C20H29NO4/c1-5-7-8-13-17(20(23)25-4)19(22)21-18(14-24-3)16-12-10-9-11-15(16)6-2/h7-12,17-18H,5-6,13-14H2,1-4H3,(H,21,22)/b8-7-/t17-,18-/m1/s1	HHXQCIVAESCICC-BTFXCVNISA-N	CC/C=C\C[C@H](/C(/O)=N/[C@H](COC)c1c(CC)cccc1)C(OC)=O	0	InChI=1S/C20H29NO4/c1-5-7-8-13-17(20(23)25-4)19(22)21-18(14-24-3)16-12-10-9-11-15(16)6-2/h7-12,17-18H,5-6,13-14H2,1-4H3,(H,21,22)/t17-,18-/m1/s1	0	HHXQCIVAESCICC-QZTJIDSGSA-N	0	
0	0	fjmaR@AD|EIPQFQQQYIJEJYSLxkTuT@UMM@@@	ClC1=C(O)Cc2c(C1)nccc2CCC(=O)OC(=O)CO	InChI=1S/C14H14ClNO5/c15-10-6-11-9(5-12(10)18)8(3-4-16-11)1-2-13(19)21-14(20)7-17/h3-4,17-18H,1-2,5-7H2	ZACUPNVGAKMDLE-UHFFFAOYSA-N	OCC(OC(CCc1ccnc(C2)c1CC(O)=C2Cl)=O)=O	0	InChI=1S/C14H14ClNO5/c15-10-6-11-9(5-12(10)18)8(3-4-16-11)1-2-13(19)21-14(20)7-17/h3-4,17-18H,1-2,5-7H2	1	ZACUPNVGAKMDLE-UHFFFAOYSA-N	1	
0	1	flyAb@NBlBHrJKQQEQQY[pZVfhHB`DLH	ClC(=C)/C=C(\C(=O)O)/CCc1c(O)ccc(c1)CC	InChI=1S/C15H17ClO3/c1-3-11-4-7-14(17)12(9-11)5-6-13(15(18)19)8-10(2)16/h4,7-9,17H,2-3,5-6H2,1H3,(H,18,19)/b13-8-	KZDHGURSJWEMKT-JYRVWZFOSA-N	CCc(cc1)cc(CC/C(/C(O)=O)=C/C(Cl)=C)c1O	0	InChI=1S/C15H17ClO3/c1-3-11-4-7-14(17)12(9-11)5-6-13(15(18)19)8-10(2)16/h4,7-9,17H,2-3,5-6H2,1H3,(H,18,19)	0	KZDHGURSJWEMKT-UHFFFAOYSA-N	0	
0	0	ffcAb@CVRBHrJJIQKZEJJKLyKQZp@@PuA@@@@@	Clc1c2c(cc(c1)C(=O)OCc1c(O)cccc1)cccc2	InChI=1S/C18H13ClO3/c19-16-10-14(9-12-5-1-3-7-15(12)16)18(21)22-11-13-6-2-4-8-17(13)20/h1-10,20H,11H2	ZIGOIRQVAFQNBO-UHFFFAOYSA-N	Oc1c(COC(c2cc3ccccc3c(Cl)c2)=O)cccc1	0	InChI=1S/C18H13ClO3/c19-16-10-14(9-12-5-1-3-7-15(12)16)18(21)22-11-13-6-2-4-8-17(13)20/h1-10,20H,11H2	1	ZIGOIRQVAFQNBO-UHFFFAOYSA-N	1	
0	1	ek`TDH@FMIM`IAIe[{e[egeVcapIkjXz@HZ@HB@@h@@HNH	Fc1cc(/N=C(/O)\c2nc(c3c4c(c(c(c3)C)O)cccc4)c(cc2)C)ccc1	InChI=1S/C24H19FN2O2/c1-14-10-11-21(24(29)26-17-7-5-6-16(25)13-17)27-22(14)20-12-15(2)23(28)19-9-4-3-8-18(19)20/h3-13,28H,1-2H3,(H,26,29)	YOZDMRXWISIJPP-UHFFFAOYSA-N	Cc(cc1)c(-c(c2ccccc22)cc(C)c2O)nc1/C(/O)=N\c1cccc(F)c1	0	InChI=1S/C24H19FN2O2/c1-14-10-11-21(24(29)26-17-7-5-6-16(25)13-17)27-22(14)20-12-15(2)23(28)19-9-4-3-8-18(19)20/h3-13,28H,1-2H3,(H,26,29)	1	YOZDMRXWISIJPP-UHFFFAOYSA-N	1	
0	0	fcoQR@EAeyj}`dLbbbTTrrtJbRbJcNF]WlA@LDM@DTp@@@	Fc1c(c2c(cc1)cccc2)C(=O)NC(=O)Nc1cc(O)cc(c1)CC(=O)O	InChI=1S/C20H15FN2O5/c21-16-6-5-12-3-1-2-4-15(12)18(16)19(27)23-20(28)22-13-7-11(9-17(25)26)8-14(24)10-13/h1-8,10,24H,9H2,(H,25,26)(H2,22,23,27,28)	RTQGEHNJUCQGBJ-UHFFFAOYSA-N	OC(Cc1cc(NC(NC(c(c2ccccc2cc2)c2F)=O)=O)cc(O)c1)=O	0	InChI=1S/C20H15FN2O5/c21-16-6-5-12-3-1-2-4-15(12)18(16)19(27)23-20(28)22-13-7-11(9-17(25)26)8-14(24)10-13/h1-8,10,24H,9H2,(H,25,26)(H2,22,23,27,28)	1	RTQGEHNJUCQGBJ-UHFFFAOYSA-N	1	
1	1	e`TPN@@@DF@dlglbfbbRbRRbbNrTtR`bgaUwsPPPTELMPDPA@YHBh	O=C(O)c1c(OCC(=O)OCC)c2c(c(c1)[C@@H](O)/C=C/c1c(c(O)ccc1)C)cccc2	InChI=1S/C25H24O7/c1-3-31-23(28)14-32-24-18-9-5-4-8-17(18)19(13-20(24)25(29)30)22(27)12-11-16-7-6-10-21(26)15(16)2/h4-13,22,26-27H,3,14H2,1-2H3,(H,29,30)/b12-11+/t22-/m0/s1	OERPLJUARZDERB-LEQVUBRHSA-N	CCOC(COc(c1ccccc1c([C@H](/C=C/c1c(C)c(O)ccc1)O)c1)c1C(O)=O)=O	0	InChI=1S/C25H24O7/c1-3-31-23(28)14-32-24-18-9-5-4-8-17(18)19(13-20(24)25(29)30)22(27)12-11-16-7-6-10-21(26)15(16)2/h4-13,22,26-27H,3,14H2,1-2H3,(H,29,30)/t22-/m0/s1	0	OERPLJUARZDERB-QFIPXVFZSA-N	0	
0	0	fe{@q@HHqGMPAEiCIIKDeeEEMLULhJWdkP@PPTTuP@@@	S(=O)(=O)(O)c1ccc(cc1)c1c(F)c(O)ccc1COC(=O)CC(C)C	InChI=1S/C18H19FO6S/c1-11(2)9-16(21)25-10-13-5-8-15(20)18(19)17(13)12-3-6-14(7-4-12)26(22,23)24/h3-8,11,20H,9-10H2,1-2H3,(H,22,23,24)	KYFDCNUIBLUATD-UHFFFAOYSA-N	CC(C)CC(OCc(c(-c(cc1)ccc1S(O)(=O)=O)c1F)ccc1O)=O	0	InChI=1S/C18H19FO6S/c1-11(2)9-16(21)25-10-13-5-8-15(20)18(19)17(13)12-3-6-14(7-4-12)26(22,23)24/h3-8,11,20H,9-10H2,1-2H3,(H,22,23,24)	1	KYFDCNUIBLUATD-UHFFFAOYSA-N	1	
0	1	fjmab@NQSdD`dsKJzjllErTADMSTldBAd	Fc1c2c(n(c(c2)CC(=O)O)CC=O)cc(c1)/C=C\C=C	InChI=1S/C16H14FNO3/c1-2-3-4-11-7-14(17)13-9-12(10-16(20)21)18(5-6-19)15(13)8-11/h2-4,6-9H,1,5,10H2,(H,20,21)/b4-3-	OIDIRVGLZCXKEG-ARJAWSKDSA-N	C=C/C=C\c1cc(F)c(cc(CC(O)=O)[n]2CC=O)c2c1	0	InChI=1S/C16H14FNO3/c1-2-3-4-11-7-14(17)13-9-12(10-16(20)21)18(5-6-19)15(13)8-11/h2-4,6-9H,1,5,10H2,(H,20,21)	0	OIDIRVGLZCXKEG-UHFFFAOYSA-N	0	
1	1	fnmPJ@DEyhuhisTDPdrrsrzsMSUUMULsPiHHP	Cl/C(=C(\[C@@H](C(=O)OC(=O)N)COC(=O)C)/CCC(=O)O)/NCO	InChI=1S/C12H17ClN2O8/c1-6(17)22-4-8(11(20)23-12(14)21)7(2-3-9(18)19)10(13)15-5-16/h8,15-16H,2-5H2,1H3,(H2,14,21)(H,18,19)/b10-7+/t8-/m0/s1	LSNJHSOIZVGJJL-VKHJRQFRSA-N	CC(OC[C@@H](/C(/CCC(O)=O)=C(/NCO)\Cl)C(OC(N)=O)=O)=O	0	InChI=1S/C12H17ClN2O8/c1-6(17)22-4-8(11(20)23-12(14)21)7(2-3-9(18)19)10(13)15-5-16/h8,15-16H,2-5H2,1H3,(H2,14,21)(H,18,19)/t8-/m0/s1	0	LSNJHSOIZVGJJL-QMMMGPOBSA-N	0	
1	0	fasHR@LDeybmQ@DYHhdeeDXhdhef\rvfiij``hh`Z@@	S(c1noc(n1)N[C@@H](c1ncccc1CC)COC)CCC(=O)O	InChI=1S/C15H20N4O4S/c1-3-10-5-4-7-16-13(10)11(9-22-2)17-14-18-15(19-23-14)24-8-6-12(20)21/h4-5,7,11H,3,6,8-9H2,1-2H3,(H,20,21)(H,17,18,19)/t11-/m1/s1	XDGWQPQBZHJVQF-LLVKDONJSA-N	CCc1cccnc1[C@@H](COC)Nc1nc(SCCC(O)=O)n[o]1	0	InChI=1S/C15H20N4O4S/c1-3-10-5-4-7-16-13(10)11(9-22-2)17-14-18-15(19-23-14)24-8-6-12(20)21/h4-5,7,11H,3,6,8-9H2,1-2H3,(H,20,21)(H,17,18,19)/t11-/m1/s1	1	XDGWQPQBZHJVQF-LLVKDONJSA-N	1	
0	0	e`\XJH@OEJngo`HcHhheDeEEhcDdhhuhqIXDdtLmA@A@TATSMS@PDFE@	Clc1c(c2c3c(c(cc2C)O)ccc(c3)O)cc(c(c1)O)n1c(cc(c1C)C)CC(=O)O	InChI=1S/C25H22ClNO5/c1-12-6-15(8-24(31)32)27(14(12)3)21-10-19(20(26)11-23(21)30)25-13(2)7-22(29)17-5-4-16(28)9-18(17)25/h4-7,9-11,28-30H,8H2,1-3H3,(H,31,32)	BSFLEBFLNGKKEI-UHFFFAOYSA-N	Cc(cc1CC(O)=O)c(C)[n]1-c(c(O)c1)cc(-c(c2cc(O)ccc22)c(C)cc2O)c1Cl	0	InChI=1S/C25H22ClNO5/c1-12-6-15(8-24(31)32)27(14(12)3)21-10-19(20(26)11-23(21)30)25-13(2)7-22(29)17-5-4-16(28)9-18(17)25/h4-7,9-11,28-30H,8H2,1-3H3,(H,31,32)	1	BSFLEBFLNGKKEI-UHFFFAOYSA-N	1	
1	0	elQ\HH@KONc`HcHheEDdeEEDleeChdeJNCHgDjfamghYj`HHdBh@HJHABCA@@	ClC1=Cc2c3c([C@@H]1Cc1[nH]ccc1)c(Nc1c(OC)c(ccc1)C)ccc3c1c(c2)ccc(n1)C	InChI=1S/C30H26ClN3O/c1-17-6-4-8-26(30(17)35-3)34-25-12-11-22-27-20(14-19-10-9-18(2)33-29(19)22)15-24(31)23(28(25)27)16-21-7-5-13-32-21/h4-15,23,32,34H,16H2,1-3H3/t23-/m1/s1	HVCAKXNGCAWRLQ-HSZRJFAPSA-N	Cc1cccc(Nc2ccc3c4nc(C)ccc4cc4c3c2[C@H](Cc2ccc[nH]2)C(Cl)=C4)c1OC	0	InChI=1S/C30H26ClN3O/c1-17-6-4-8-26(30(17)35-3)34-25-12-11-22-27-20(14-19-10-9-18(2)33-29(19)22)15-24(31)23(28(25)27)16-21-7-5-13-32-21/h4-15,23,32,34H,16H2,1-3H3/t23-/m1/s1	1	HVCAKXNGCAWRLQ-HSZRJFAPSA-N	1	
0	1	fncIa@EASfSj`qBRBSL|jZssNJuA@UMMMSDB@T	Brc1c(F)c2c(c(c1)OC)[nH]c(c2)C(=O)C/N=C(\NC(=O)C)/N	InChI=1S/C14H14BrFN4O3/c1-6(21)19-14(17)18-5-10(22)9-3-7-12(16)8(15)4-11(23-2)13(7)20-9/h3-4,20H,5H2,1-2H3,(H3,17,18,19,21)	LHGQQJLCXQYGSQ-UHFFFAOYSA-N	CC(N/C(/N)=N\CC(c1cc(c(F)c(cc2OC)Br)c2[nH]1)=O)=O	0	InChI=1S/C14H14BrFN4O3/c1-6(21)19-14(17)18-5-10(22)9-3-7-12(16)8(15)4-11(23-2)13(7)20-9/h3-4,20H,5H2,1-2H3,(H3,17,18,19,21)	1	LHGQQJLCXQYGSQ-UHFFFAOYSA-N	1	
1	0	egdXBH@H`emk`HcHhheEhedheeEdhjpIHhXyeUL]RDPUPpPPLT@PBP@	ClC1=CC[C@@H]2c3c1cc(cc3Cc1c2cc(c2c1ccc(c2)O)C(=O)O)C(=O)NC	InChI=1S/C24H18ClNO4/c1-26-23(28)12-6-11-7-16-14-3-2-13(27)9-17(14)19(24(29)30)10-18(16)15-4-5-21(25)20(8-12)22(11)15/h2-3,5-6,8-10,15,27H,4,7H2,1H3,(H,26,28)(H,29,30)/t15-/m0/s1	IPHCUSHZUNZLGC-HNNXBMFYSA-N	CNC(c1cc(C(Cl)=CC[C@H]2c(cc(C(O)=O)c3c4)c(C5)c3ccc4O)c2c5c1)=O	0	InChI=1S/C24H18ClNO4/c1-26-23(28)12-6-11-7-16-14-3-2-13(27)9-17(14)19(24(29)30)10-18(16)15-4-5-21(25)20(8-12)22(11)15/h2-3,5-6,8-10,15,27H,4,7H2,1H3,(H,26,28)(H,29,30)/t15-/m1/s1	0	IPHCUSHZUNZLGC-OAHLLOKOSA-N	0	
0	0	fmw@p@@HSvZ|bfTTTTRRfURRtdZp_YZ`@@@JJjX@@@	O=C(O)Cc1c2c(c(cc(c2)OCCC(=O)O)C)cc2c1ccc(c2)CO	InChI=1S/C21H20O6/c1-12-6-15(27-5-4-20(23)24)9-18-17(12)8-14-7-13(11-22)2-3-16(14)19(18)10-21(25)26/h2-3,6-9,22H,4-5,10-11H2,1H3,(H,23,24)(H,25,26)	UHBLXKNRNKWHMH-UHFFFAOYSA-N	Cc1c(cc(cc(CO)cc2)c2c2CC(O)=O)c2cc(OCCC(O)=O)c1	0	InChI=1S/C21H20O6/c1-12-6-15(27-5-4-20(23)24)9-18-17(12)8-14-7-13(11-22)2-3-16(14)19(18)10-21(25)26/h2-3,6-9,22H,4-5,10-11H2,1H3,(H,23,24)(H,25,26)	1	UHBLXKNRNKWHMH-UHFFFAOYSA-N	1	
0	0	elVXJ@@G@DFCOlbfbbfbrfRTRTRRbqdDTbRfNVvZBBJijBbJJjaD@@	O=C(O)c1c(O)c(c(c(c1C)O)Cc1c(c(ccc1)C(C)(C)C)CC)c1[nH]c2c(c1)CC=C(C2)O	InChI=1S/C29H33NO5/c1-6-19-16(8-7-9-21(19)29(3,4)5)12-20-25(27(33)24(28(34)35)15(2)26(20)32)23-13-17-10-11-18(31)14-22(17)30-23/h7-9,11,13,30-33H,6,10,12,14H2,1-5H3,(H,34,35)	GEFBTTCWHZKRHP-UHFFFAOYSA-N	CCc1c(Cc2c(-c3cc(CC=C(C4)O)c4[nH]3)c(O)c(C(O)=O)c(C)c2O)cccc1C(C)(C)C	0	InChI=1S/C29H33NO5/c1-6-19-16(8-7-9-21(19)29(3,4)5)12-20-25(27(33)24(28(34)35)15(2)26(20)32)23-13-17-10-11-18(31)14-22(17)30-23/h7-9,11,13,30-33H,6,10,12,14H2,1-5H3,(H,34,35)	1	GEFBTTCWHZKRHP-UHFFFAOYSA-N	1	
0	0	fleAQ@K^CEHHa@PdrrjjmqJJuSTDESL@@@	Clc1sc2c(c1CCC(=O)O)cc(c(c2)O)C(=O)O	InChI=1S/C12H9ClO5S/c13-11-5(1-2-10(15)16)6-3-7(12(17)18)8(14)4-9(6)19-11/h3-4,14H,1-2H2,(H,15,16)(H,17,18)	ZAILHHXLXPCHBQ-UHFFFAOYSA-N	OC(CCc(c(cc(C(O)=O)c(O)c1)c1[s]1)c1Cl)=O	0	InChI=1S/C12H9ClO5S/c13-11-5(1-2-10(15)16)6-3-7(12(17)18)8(14)4-9(6)19-11/h3-4,14H,1-2H2,(H,15,16)(H,17,18)	1	ZAILHHXLXPCHBQ-UHFFFAOYSA-N	1	
2	0	fgaR@A|]GjpRFQQQJJYQKJIJVIZYdeF`@`HjjjfZhDVPX@	Fc1c2c(OC)c(c(c(c2c(cc1)OC)CC(=O)N(C)C)[C@@H](C=C)COC)[C@H](O)C	InChI=1S/C23H30FNO5/c1-8-14(12-28-5)20-15(11-18(27)25(3)4)21-17(29-6)10-9-16(24)22(21)23(30-7)19(20)13(2)26/h8-10,13-14,26H,1,11-12H2,2-7H3/t13-,14+/m1/s1	DPGWHJIRCVSEIE-KGLIPLIRSA-N	C[C@H](c1c([C@H](COC)C=C)c(CC(N(C)C)=O)c(c(OC)ccc2F)c2c1OC)O	0	InChI=1S/C23H30FNO5/c1-8-14(12-28-5)20-15(11-18(27)25(3)4)21-17(29-6)10-9-16(24)22(21)23(30-7)19(20)13(2)26/h8-10,13-14,26H,1,11-12H2,2-7H3/t13-,14+/m1/s1	1	DPGWHJIRCVSEIE-KGLIPLIRSA-N	1	
